cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,alicloud_mapped_compliance_functions,alicloud_mapped_compliance_ids
alicloud,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_detectors_enabled,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_detectors_enabled,,cost,Billing Management - Cost Anomaly Detection,alicloud.threat.detection_security_center_enabled,"canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156,fedramp_moderate_multi_cloud_SI-16_0396;fedramp_moderate_multi_cloud_SI-16_0396"
alicloud,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_severity_thresholds_configured,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_severity_thresholds_configured,,cost,Billing Management - Cost Anomaly Detection,alicloud.threat.detection_no_high_severity_findings,"canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072;canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072,cisa_ce_v1_multi_cloud_Your_Data-3_0019,fedramp_moderate_multi_cloud_IR-4_0205,fedramp_moderate_multi_cloud_IR-4_11_0210,fedramp_moderate_multi_cloud_IR-4_1_0206,fedramp_moderate_multi_cloud_IR-4_2_0207,fedramp_moderate_multi_cloud_IR-4_4_0208,fedramp_moderate_multi_cloud_IR-4_6_0209,nist_800_53_rev5_multi_cloud_IR-4-a_0625,rbi_nbfc_multi_cloud_2.7_0011;cisa_ce_v1_multi_cloud_Your_Data-3_0019;fedramp_moderate_multi_cloud_IR-4_0205;fedramp_moderate_multi_cloud_IR-4_11_0210;fedramp_moderate_multi_cloud_IR-4_1_0206;fedramp_moderate_multi_cloud_IR-4_2_0207;fedramp_moderate_multi_cloud_IR-4_4_0208;fedramp_moderate_multi_cloud_IR-4_6_0209;nist_800_53_rev5_multi_cloud_IR-4-a_0625;rbi_nbfc_multi_cloud_2.7_0011"
alicloud,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_alert_destinations_configured,alicloud.Billing Management - Cost Anomaly Detection.cost_security_anomaly_alert_destinations_configured,,cost,Billing Management - Cost Anomaly Detection,,
alicloud,alicloud.Reserved Instances.cost_security_reservation_purchase_permissions_restricted,alicloud.Reserved Instances.cost_security_reservation_purchase_permissions_restricted,,cost,Reserved Instances,,
alicloud,alicloud.Reserved Instances.cost_security_reservation_approval_workflow_required,alicloud.Reserved Instances.cost_security_reservation_approval_workflow_required,,cost,Reserved Instances,,
alicloud,alicloud.Reserved Instances.cost_security_reservation_billing_admins_mfa_required,alicloud.Reserved Instances.cost_security_reservation_billing_admins_mfa_required,,cost,Reserved Instances,alicloud.ram.root_hardware_mfa_enabled,"cisa_ce_v1_multi_cloud_Booting_Up-2_0010;cisa_ce_v1_multi_cloud_Booting_Up-2_0010,nist_800_53_rev5_multi_cloud_AC-24_2_0188,nist_800_53_rev5_multi_cloud_AC-2_1_0004,nist_800_53_rev5_multi_cloud_AC-3_13_0034,nist_800_53_rev5_multi_cloud_AC-3_2_0038,nist_800_53_rev5_multi_cloud_AC-3_2_0039,nist_800_53_rev5_multi_cloud_AC-3_3_0040,nist_800_53_rev5_multi_cloud_AC-3_3_0041,nist_800_53_rev5_multi_cloud_AC-3_3_0042,nist_800_53_rev5_multi_cloud_AC-3_3_0043,nist_800_53_rev5_multi_cloud_AC-3_3_0044,nist_800_53_rev5_multi_cloud_AC-3_3_0045,nist_800_53_rev5_multi_cloud_AC-3_4_0046,nist_800_53_rev5_multi_cloud_AC-3_4_0047,nist_800_53_rev5_multi_cloud_AC-3_4_0048,nist_800_53_rev5_multi_cloud_AC-3_4_0049,nist_800_53_rev5_multi_cloud_AC-3_4_0050,nist_800_53_rev5_multi_cloud_AC-3_8_0055,nist_800_53_rev5_multi_cloud_AC-4_28_0077,nist_800_53_rev5_multi_cloud_AC-7_4_0104,nist_800_53_rev5_multi_cloud_SC-23_3_1272,nist_800_53_rev5_multi_cloud_SC-23_3_1273;nist_800_53_rev5_multi_cloud_AC-24_2_0188;nist_800_53_rev5_multi_cloud_AC-2_1_0004;nist_800_53_rev5_multi_cloud_AC-3_13_0034;nist_800_53_rev5_multi_cloud_AC-3_2_0038;nist_800_53_rev5_multi_cloud_AC-3_2_0039;nist_800_53_rev5_multi_cloud_AC-3_3_0040;nist_800_53_rev5_multi_cloud_AC-3_3_0041;nist_800_53_rev5_multi_cloud_AC-3_3_0042;nist_800_53_rev5_multi_cloud_AC-3_3_0043;nist_800_53_rev5_multi_cloud_AC-3_3_0044;nist_800_53_rev5_multi_cloud_AC-3_3_0045;nist_800_53_rev5_multi_cloud_AC-3_4_0046;nist_800_53_rev5_multi_cloud_AC-3_4_0047;nist_800_53_rev5_multi_cloud_AC-3_4_0048;nist_800_53_rev5_multi_cloud_AC-3_4_0049;nist_800_53_rev5_multi_cloud_AC-3_4_0050;nist_800_53_rev5_multi_cloud_AC-3_8_0055;nist_800_53_rev5_multi_cloud_AC-4_28_0077;nist_800_53_rev5_multi_cloud_AC-7_4_0104;nist_800_53_rev5_multi_cloud_SC-23_3_1272;nist_800_53_rev5_multi_cloud_SC-23_3_1273"
alicloud,alicloud.Savings Plans.cost_security_savings_plan_purchase_permissions_restricted,alicloud.Savings Plans.cost_security_savings_plan_purchase_permissions_restricted,,cost,Savings Plans,alicloud.iam.role.has_permissions_to_administer_resource_locks,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.22_0019;iso27001_2022_multi_cloud_A.5.22_0019"
alicloud,alicloud.Savings Plans.cost_security_savings_plan_approval_workflow_required,alicloud.Savings Plans.cost_security_savings_plan_approval_workflow_required,,cost,Savings Plans,,
alicloud,alicloud.Savings Plans.cost_security_savings_plan_billing_admins_mfa_required,alicloud.Savings Plans.cost_security_savings_plan_billing_admins_mfa_required,,cost,Savings Plans,,
alicloud,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_private_networking_enforced,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_private_networking_enforced,,data_analytics,E-MapReduce (EMR),,
alicloud,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_audit_logging_enabled,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_audit_logging_enabled,,data_analytics,E-MapReduce (EMR),,
alicloud,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_tls_min_1_2_enforced,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_tls_min_1_2_enforced,,data_analytics,E-MapReduce (EMR),,
alicloud,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_admin_access_least_privilege,alicloud.E-MapReduce (EMR).data_analytics_security_cluster_admin_access_least_privilege,,data_analytics,E-MapReduce (EMR),,
alicloud,alicloud.Quick BI Dataset.data_analytics_security_dataset_encrypted_at_rest_cmek,alicloud.Quick BI Dataset.data_analytics_security_dataset_encrypted_at_rest_cmek,,data_analytics,Quick BI Dataset,,
alicloud,alicloud.Quick BI Dataset.data_analytics_security_dataset_public_sharing_disabled,alicloud.Quick BI Dataset.data_analytics_security_dataset_public_sharing_disabled,,data_analytics,Quick BI Dataset,alicloud.codeartifact.packages_external_public_publishing_disabled,iso27001_2022_multi_cloud_A.8.1_0064
alicloud,alicloud.Quick BI Dataset.data_analytics_security_dataset_access_policies_least_privilege,alicloud.Quick BI Dataset.data_analytics_security_dataset_access_policies_least_privilege,,data_analytics,Quick BI Dataset,,
alicloud,alicloud.Quick BI Dataset.data_analytics_security_dataset_row_level_security_enabled,alicloud.Quick BI Dataset.data_analytics_security_dataset_row_level_security_enabled,,data_analytics,Quick BI Dataset,,
alicloud,alicloud.MaxCompute Table.data_analytics_security_dataset_encrypted_at_rest_cmek,alicloud.MaxCompute Table.data_analytics_security_dataset_encrypted_at_rest_cmek,,data_analytics,MaxCompute Table,,
alicloud,alicloud.MaxCompute Table.data_analytics_security_dataset_public_sharing_disabled,alicloud.MaxCompute Table.data_analytics_security_dataset_public_sharing_disabled,,data_analytics,MaxCompute Table,,
alicloud,alicloud.MaxCompute Table.data_analytics_security_dataset_access_policies_least_privilege,alicloud.MaxCompute Table.data_analytics_security_dataset_access_policies_least_privilege,,data_analytics,MaxCompute Table,alicloud.vpc.route_table_least_access_check,cis_alicloud_alicloud_3.4_0161
alicloud,alicloud.MaxCompute Table.data_analytics_security_dataset_row_level_security_enabled,alicloud.MaxCompute Table.data_analytics_security_dataset_row_level_security_enabled,,data_analytics,MaxCompute Table,,
alicloud,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_query_result_encryption_enabled,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_query_result_encryption_enabled,,data_analytics,MaxCompute/Quick BI Workspace,alicloud.athena.workgroup_encryption,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
alicloud,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_network_access_private,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_network_access_private,,data_analytics,MaxCompute/Quick BI Workspace,,
alicloud,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_allowed_data_sources_allowlist,alicloud.MaxCompute/Quick BI Workspace.data_analytics_security_workgroup_allowed_data_sources_allowlist,,data_analytics,MaxCompute/Quick BI Workspace,,
alicloud,alicloud.DataWorks DataMap.data_analytics_security_catalog_metadata_encryption_enabled,alicloud.DataWorks DataMap.data_analytics_security_catalog_metadata_encryption_enabled,,data_analytics,DataWorks DataMap,,
alicloud,alicloud.DataWorks DataMap.data_analytics_security_catalog_rbac_least_privilege,alicloud.DataWorks DataMap.data_analytics_security_catalog_rbac_least_privilege,,data_analytics,DataWorks DataMap,,
alicloud,alicloud.DataWorks DataMap.data_analytics_security_catalog_cross_account_sharing_restricted,alicloud.DataWorks DataMap.data_analytics_security_catalog_cross_account_sharing_restricted,,data_analytics,DataWorks DataMap,,
alicloud,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_sso_required,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_sso_required,,data_analytics,Quick BI Dashboard,,
alicloud,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_sharing_restricted_to_org,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_sharing_restricted_to_org,,data_analytics,Quick BI Dashboard,,
alicloud,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_public_embeds_disabled,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_public_embeds_disabled,,data_analytics,Quick BI Dashboard,,
alicloud,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_export_controls_enabled,alicloud.Quick BI Dashboard.data_analytics_security_dashboard_export_controls_enabled,,data_analytics,Quick BI Dashboard,,
alicloud,alicloud.Quick BI User.data_analytics_security_user_sso_required,alicloud.Quick BI User.data_analytics_security_user_sso_required,,data_analytics,Quick BI User,alicloud.ram.user.mfa_status_check,cis_alicloud_alicloud_1.4_0129
alicloud,alicloud.Quick BI User.data_analytics_security_user_roles_minimal,alicloud.Quick BI User.data_analytics_security_user_roles_minimal,,data_analytics,Quick BI User,alicloud.ram.user.unused_credentials,"cisa_ce_v1_multi_cloud_Your_Surroundings-4_0016;cisa_ce_v1_multi_cloud_Your_Surroundings-4_0016,cisa_ce_v1_multi_cloud_Your_Systems-2_0007,rbi_bank_multi_cloud_9.3_0027,rbi_nbfc_multi_cloud_2.5_0009;cisa_ce_v1_multi_cloud_Your_Systems-2_0007;rbi_bank_multi_cloud_9.3_0027;rbi_nbfc_multi_cloud_2.5_0009"
alicloud,alicloud.Quick BI User.data_analytics_security_user_external_user_access_reviewed,alicloud.Quick BI User.data_analytics_security_user_external_user_access_reviewed,,data_analytics,Quick BI User,,
alicloud,alicloud.Quick BI Workspace/Group.data_analytics_security_group_roles_minimal,alicloud.Quick BI Workspace/Group.data_analytics_security_group_roles_minimal,,data_analytics,Quick BI Workspace/Group,alicloud.ram.policy.attached_only_to_group_or_roles,"canada_pbmm_moderate_multi_cloud_CCCS_CM-9_0049;canada_pbmm_moderate_multi_cloud_CCCS_CM-9_0049,fedramp_moderate_multi_cloud_CM-9_0128,iso27001_2022_multi_cloud_A.5.15_0011,iso27001_2022_multi_cloud_A.9.2_0097,iso27001_2022_multi_cloud_A.9.4_0099,nist_800_53_rev5_multi_cloud_AC-24_2_0188,nist_800_53_rev5_multi_cloud_AC-2_1_0004,nist_800_53_rev5_multi_cloud_AC-2_6_0013,nist_800_53_rev5_multi_cloud_AC-3_11_0032,nist_800_53_rev5_multi_cloud_AC-3_12_0033,nist_800_53_rev5_multi_cloud_AC-3_13_0034,nist_800_53_rev5_multi_cloud_AC-3_14_0035,nist_800_53_rev5_multi_cloud_AC-3_15_0036,nist_800_53_rev5_multi_cloud_AC-3_15_0037,nist_800_53_rev5_multi_cloud_AC-3_3_0040,nist_800_53_rev5_multi_cloud_AC-3_3_0041,nist_800_53_rev5_multi_cloud_AC-3_3_0042,nist_800_53_rev5_multi_cloud_AC-3_3_0043,nist_800_53_rev5_multi_cloud_AC-3_3_0044,nist_800_53_rev5_multi_cloud_AC-3_3_0045,nist_800_53_rev5_multi_cloud_AC-3_4_0046,nist_800_53_rev5_multi_cloud_AC-3_4_0047,nist_800_53_rev5_multi_cloud_AC-3_4_0048,nist_800_53_rev5_multi_cloud_AC-3_4_0049,nist_800_53_rev5_multi_cloud_AC-3_4_0050,nist_800_53_rev5_multi_cloud_AC-3_5_0051,nist_800_53_rev5_multi_cloud_AC-3_5_0052,nist_800_53_rev5_multi_cloud_AC-3_6_0053,nist_800_53_rev5_multi_cloud_AC-3_7_0054,nist_800_53_rev5_multi_cloud_AC-3_8_0055,nist_800_53_rev5_multi_cloud_AC-3_9_0056,nist_800_53_rev5_multi_cloud_AC-4_28_0077,nist_800_53_rev5_multi_cloud_AC-6_1_0091,nist_800_53_rev5_multi_cloud_AC-6_3_0094,nist_800_53_rev5_multi_cloud_AC-6_4_0095,nist_800_53_rev5_multi_cloud_AC-6_5_0096,nist_800_53_rev5_multi_cloud_AC-6_6_0097,nist_800_53_rev5_multi_cloud_AC-6_7_0098,nist_800_53_rev5_multi_cloud_AC-6_8_0099,nist_800_53_rev5_multi_cloud_CM-9-b_0428,nist_800_53_rev5_multi_cloud_MP-2_1_0704,nist_800_53_rev5_multi_cloud_MP-2_1_0705,nist_800_53_rev5_multi_cloud_MP-2_2_0706,nist_800_53_rev5_multi_cloud_MP-2_2_0707,nist_800_53_rev5_multi_cloud_SC-23_3_1272,nist_800_53_rev5_multi_cloud_SC-23_3_1273,soc2_multi_cloud_cc_1_3_0001;fedramp_moderate_multi_cloud_CM-9_0128;iso27001_2022_multi_cloud_A.5.15_0011;iso27001_2022_multi_cloud_A.9.2_0097;iso27001_2022_multi_cloud_A.9.4_0099;nist_800_53_rev5_multi_cloud_AC-24_2_0188;nist_800_53_rev5_multi_cloud_AC-2_1_0004;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_13_0034;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_3_0040;nist_800_53_rev5_multi_cloud_AC-3_3_0041;nist_800_53_rev5_multi_cloud_AC-3_3_0042;nist_800_53_rev5_multi_cloud_AC-3_3_0043;nist_800_53_rev5_multi_cloud_AC-3_3_0044;nist_800_53_rev5_multi_cloud_AC-3_3_0045;nist_800_53_rev5_multi_cloud_AC-3_4_0046;nist_800_53_rev5_multi_cloud_AC-3_4_0047;nist_800_53_rev5_multi_cloud_AC-3_4_0048;nist_800_53_rev5_multi_cloud_AC-3_4_0049;nist_800_53_rev5_multi_cloud_AC-3_4_0050;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_7_0054;nist_800_53_rev5_multi_cloud_AC-3_8_0055;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-4_28_0077;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_3_0094;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_CM-9-b_0428;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;nist_800_53_rev5_multi_cloud_SC-23_3_1272;nist_800_53_rev5_multi_cloud_SC-23_3_1273;soc2_multi_cloud_cc_1_3_0001"
alicloud,alicloud.Quick BI Workspace/Group.data_analytics_security_group_external_group_sharing_restricted,alicloud.Quick BI Workspace/Group.data_analytics_security_group_external_group_sharing_restricted,,data_analytics,Quick BI Workspace/Group,,
alicloud,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_query_access_logging_enabled,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_query_access_logging_enabled,,data_analytics,CloudMonitor/ARMS for EMR/MaxCompute,,
alicloud,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_admin_activity_logging_enabled,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_admin_activity_logging_enabled,,data_analytics,CloudMonitor/ARMS for EMR/MaxCompute,,
alicloud,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_logs_retention_days_minimum,alicloud.CloudMonitor/ARMS for EMR/MaxCompute.data_analytics_security_monitoring_logs_retention_days_minimum,,data_analytics,CloudMonitor/ARMS for EMR/MaxCompute,,
alicloud,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_encrypted_at_rest_cmek,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_encrypted_at_rest_cmek,,data_analytics,EMR/Hologres Snapshots (where applicable),,
alicloud,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_not_publicly_shared,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_not_publicly_shared,,data_analytics,EMR/Hologres Snapshots (where applicable),,
alicloud,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_kms_key_policy_least_privilege,alicloud.EMR/Hologres Snapshots (where applicable).data_analytics_security_snapshot_kms_key_policy_least_privilege,,data_analytics,EMR/Hologres Snapshots (where applicable),,
alicloud,alicloud.VPC + vSwitch Groups (analytics).data_analytics_security_subnet_group_private_subnets_only,alicloud.VPC + vSwitch Groups (analytics).data_analytics_security_subnet_group_private_subnets_only,,data_analytics,VPC + vSwitch Groups (analytics),,
alicloud,alicloud.EMR/Hologres Parameter Groups.data_analytics_security_parameter_group_tls_required,alicloud.EMR/Hologres Parameter Groups.data_analytics_security_parameter_group_tls_required,,data_analytics,EMR/Hologres Parameter Groups,,
alicloud,alicloud.EMR/Hologres Parameter Groups.data_analytics_security_parameter_group_logging_enabled_where_supported,alicloud.EMR/Hologres Parameter Groups.data_analytics_security_parameter_group_logging_enabled_where_supported,,data_analytics,EMR/Hologres Parameter Groups,,
alicloud,alicloud.EventBridge (analytics events).data_analytics_security_event_subscription_destination_encrypted,alicloud.EventBridge (analytics events).data_analytics_security_event_subscription_destination_encrypted,,data_analytics,EventBridge (analytics events),,
