cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,ibm_mapped_compliance_functions,ibm_mapped_compliance_ids
ibm,ibm.virtual.private_cloud_load_balancer.network_lb_listener_tls_min_1_2,ibm.virtual.private_cloud_load_balancer.network_lb_listener_tls_min_1_2,virtual,,ibm-cloud-sdk-core,ibm.load.balancer_ssl_listeners;ibm.load.balancer_waf_acl_attached,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033; canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024; canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025; canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030; canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040; canada_pbmm_moderate_multi_cloud_CCCS_CM-2_0042; canada_pbmm_moderate_multi_cloud_CCCS_CM-3_0043; canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053; canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136; canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142; canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133; fedramp_moderate_multi_cloud_AU-12_0081; fedramp_moderate_multi_cloud_AU-12_1_0082; fedramp_moderate_multi_cloud_AU-12_3_0083; fedramp_moderate_multi_cloud_AU-2_0058; fedramp_moderate_multi_cloud_AU-3_0059; fedramp_moderate_multi_cloud_AU-3_1_0060; fedramp_moderate_multi_cloud_AU-8_0074; fedramp_moderate_multi_cloud_CA-9_0099; fedramp_moderate_multi_cloud_CM-2_0101; fedramp_moderate_multi_cloud_CM-2_2_0102; fedramp_moderate_multi_cloud_CM-2_3_0103; fedramp_moderate_multi_cloud_CM-2_7_0104; fedramp_moderate_multi_cloud_CM-3_0105; fedramp_moderate_multi_cloud_CM-3_1_0106; fedramp_moderate_multi_cloud_CM-3_2_0107; fedramp_moderate_multi_cloud_CM-3_4_0108; fedramp_moderate_multi_cloud_CM-3_6_0109; fedramp_moderate_multi_cloud_CP-2_0135; fedramp_moderate_multi_cloud_CP-2_1_0136; fedramp_moderate_multi_cloud_CP-2_2_0137; fedramp_moderate_multi_cloud_CP-2_3_0138; fedramp_moderate_multi_cloud_CP-2_5_0139; fedramp_moderate_multi_cloud_CP-2_8_0140; fedramp_moderate_multi_cloud_SC-13_0348; fedramp_moderate_multi_cloud_SC-22_0354; fedramp_moderate_multi_cloud_SC-8_0343; nist_800_53_rev5_multi_cloud_AC-17_2_0143; nist_800_53_rev5_multi_cloud_AC-24_1_0187; nist_800_53_rev5_multi_cloud_AC-4_10_0058; nist_800_53_rev5_multi_cloud_AC-4_11_0059; nist_800_53_rev5_multi_cloud_AC-4_12_0060; nist_800_53_rev5_multi_cloud_AC-4_13_0061; nist_800_53_rev5_multi_cloud_AC-4_14_0062; nist_800_53_rev5_multi_cloud_AC-4_15_0063; nist_800_53_rev5_multi_cloud_AC-4_16_0064; nist_800_53_rev5_multi_cloud_AC-4_17_0065; nist_800_53_rev5_multi_cloud_AC-4_18_0066; nist_800_53_rev5_multi_cloud_AC-4_19_0067; nist_800_53_rev5_multi_cloud_AC-4_1_0057; nist_800_53_rev5_multi_cloud_AC-4_20_0069; nist_800_53_rev5_multi_cloud_AC-4_21_0070; nist_800_53_rev5_multi_cloud_AC-4_22_0071; nist_800_53_rev5_multi_cloud_AC-4_23_0072; nist_800_53_rev5_multi_cloud_AC-4_24_0073; nist_800_53_rev5_multi_cloud_AC-4_25_0074; nist_800_53_rev5_multi_cloud_AC-4_26_0075; nist_800_53_rev5_multi_cloud_AC-4_27_0076; nist_800_53_rev5_multi_cloud_AC-4_29_0078; nist_800_53_rev5_multi_cloud_AC-4_2_0068; nist_800_53_rev5_multi_cloud_AC-4_30_0080; nist_800_53_rev5_multi_cloud_AC-4_31_0081; nist_800_53_rev5_multi_cloud_AC-4_32_0082; nist_800_53_rev5_multi_cloud_AC-4_3_0079; nist_800_53_rev5_multi_cloud_AC-4_4_0083; nist_800_53_rev5_multi_cloud_AC-4_5_0084; nist_800_53_rev5_multi_cloud_AC-4_6_0085; nist_800_53_rev5_multi_cloud_AC-4_7_0086; nist_800_53_rev5_multi_cloud_AC-4_8_0087; nist_800_53_rev5_multi_cloud_AC-4_9_0088; nist_800_53_rev5_multi_cloud_AU-10_1_0268; nist_800_53_rev5_multi_cloud_AU-10_2_0269; nist_800_53_rev5_multi_cloud_AU-10_3_0270; nist_800_53_rev5_multi_cloud_AU-10_4_0271; nist_800_53_rev5_multi_cloud_AU-10_5_0272; nist_800_53_rev5_multi_cloud_AU-12-a_0278; nist_800_53_rev5_multi_cloud_AU-12-c_0280; nist_800_53_rev5_multi_cloud_AU-12_1_0274; nist_800_53_rev5_multi_cloud_AU-12_2_0275; nist_800_53_rev5_multi_cloud_AU-12_4_0277; nist_800_53_rev5_multi_cloud_AU-14_3_0288; nist_800_53_rev5_multi_cloud_AU-2-b_0224; nist_800_53_rev5_multi_cloud_AU-3-a_0231; nist_800_53_rev5_multi_cloud_AU-3-b_0232; nist_800_53_rev5_multi_cloud_AU-3-c_0233; nist_800_53_rev5_multi_cloud_AU-3-d_0234; nist_800_53_rev5_multi_cloud_AU-3-e_0235; nist_800_53_rev5_multi_cloud_AU-3-f_0236; nist_800_53_rev5_multi_cloud_AU-8-b_0258; nist_800_53_rev5_multi_cloud_AU-9_3_0261; nist_800_53_rev5_multi_cloud_CA-9-b_0350; nist_800_53_rev5_multi_cloud_CM-2-a_0366; nist_800_53_rev5_multi_cloud_CM-2_2_0357; nist_800_53_rev5_multi_cloud_CM-2_2_0358; nist_800_53_rev5_multi_cloud_CM-3-a_0376; nist_800_53_rev5_multi_cloud_CM-8_6_0419; nist_800_53_rev5_multi_cloud_CP-2-a_0462; nist_800_53_rev5_multi_cloud_CP-2-d_0465; nist_800_53_rev5_multi_cloud_CP-2-e_0466; nist_800_53_rev5_multi_cloud_CP-2_5_0457; nist_800_53_rev5_multi_cloud_PM-17-b_0876; nist_800_53_rev5_multi_cloud_SC-13-a_1248; nist_800_53_rev5_multi_cloud_SC-22_1268; nist_800_53_rev5_multi_cloud_SC-23_1_1269; nist_800_53_rev5_multi_cloud_SC-23_1_1270; nist_800_53_rev5_multi_cloud_SC-23_2_1271; nist_800_53_rev5_multi_cloud_SC-23_4_1274; nist_800_53_rev5_multi_cloud_SC-23_5_1275; nist_800_53_rev5_multi_cloud_SC-5_2_1189; nist_800_53_rev5_multi_cloud_SC-7_5_1219; nist_800_53_rev5_multi_cloud_SC-8_1_1227; nist_800_53_rev5_multi_cloud_SC-8_2_1228; nist_800_53_rev5_multi_cloud_SC-8_3_1229; nist_800_53_rev5_multi_cloud_SC-8_4_1230; nist_800_53_rev5_multi_cloud_SC-8_5_1231; nist_800_53_rev5_multi_cloud_SI-4_17_1373; pci_dss_v4_multi_cloud_10.2.1.5_0148; pci_dss_v4_multi_cloud_4.2.1.1_0062
ibm,ibm.virtual.private_cloud_load_balancer.network_lb_valid_certificate_attached,ibm.virtual.private_cloud_load_balancer.network_lb_valid_certificate_attached,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_load_balancer.network_lb_access_logs_enabled,ibm.virtual.private_cloud_load_balancer.network_lb_access_logs_enabled,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_load_balancer.network_lb_waf_attached_where_supported,ibm.virtual.private_cloud_load_balancer.network_lb_waf_attached_where_supported,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_listener.network_listener_tls_min_1_2,ibm.virtual.private_cloud_listener.network_listener_tls_min_1_2,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_listener.network_listener_cipher_policy_secure,ibm.virtual.private_cloud_listener.network_listener_cipher_policy_secure,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_target_group.network_tg_targets_in_private_subnets,ibm.virtual.private_cloud_target_group.network_tg_targets_in_private_subnets,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_target_group.network_tg_health_checks_tls_where_supported,ibm.virtual.private_cloud_target_group.network_tg_health_checks_tls_where_supported,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_endpoint.network_endpoint_policy_least_privilege,ibm.virtual.private_cloud_endpoint.network_endpoint_policy_least_privilege,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_endpoint.network_endpoint_private_dns_enabled_where_supported,ibm.virtual.private_cloud_endpoint.network_endpoint_private_dns_enabled_where_supported,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_group.network_firewall_rule_groups_attached,ibm.security.groups_group.network_firewall_rule_groups_attached,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_group.network_firewall_logging_enabled,ibm.security.groups_group.network_firewall_logging_enabled,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_group.network_firewall_no_permit_any_any,ibm.security.groups_group.network_firewall_no_permit_any_any,security,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_vpn_connection.network_vpn_ike_phase_encryption_strong,ibm.virtual.private_cloud_vpn_connection.network_vpn_ike_phase_encryption_strong,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_vpn_connection.network_vpn_tunnel_health_monitoring_enabled,ibm.virtual.private_cloud_vpn_connection.network_vpn_tunnel_health_monitoring_enabled,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_vpn_connection.network_vpn_pre_shared_keys_rotation_policy_defined,ibm.virtual.private_cloud_vpn_connection.network_vpn_pre_shared_keys_rotation_policy_defined,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_customer_gateway.network_cgw_ip_addresses_valid_and_owned,ibm.virtual.private_cloud_customer_gateway.network_cgw_ip_addresses_valid_and_owned,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_customer_gateway.network_cgw_no_public_management_interfaces_exposed,ibm.virtual.private_cloud_customer_gateway.network_cgw_no_public_management_interfaces_exposed,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_interface.network_eni_security_groups_present,ibm.virtual.private_cloud_interface.network_eni_security_groups_present,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_interface.network_eni_security_groups_restrictive,ibm.virtual.private_cloud_interface.network_eni_security_groups_restrictive,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_segmentation.network_segmentation_tier_to_tier_policies_defined,ibm.security.groups_segmentation.network_segmentation_tier_to_tier_policies_defined,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_segmentation.network_segmentation_default_deny_between_tiers,ibm.security.groups_segmentation.network_segmentation_default_deny_between_tiers,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_segmentation.network_segmentation_exception_approvals_required,ibm.security.groups_segmentation.network_segmentation_exception_approvals_required,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_micro_segmentation.network_microseg_endpoint_policies_applied,ibm.security.groups_micro_segmentation.network_microseg_endpoint_policies_applied,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_micro_segmentation.network_microseg_identity_aware_policies_enabled,ibm.security.groups_micro_segmentation.network_microseg_identity_aware_policies_enabled,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_encryption.network_encryption_tls_min_1_2_enforced,ibm.security.groups_encryption.network_encryption_tls_min_1_2_enforced,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_encryption.network_encryption_mtls_required_for_internal_services_where_supported,ibm.security.groups_encryption.network_encryption_mtls_required_for_internal_services_where_supported,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_monitoring.network_monitoring_flow_logs_enabled,ibm.security.groups_monitoring.network_monitoring_flow_logs_enabled,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_monitoring.network_monitoring_alerts_for_anomalies_configured,ibm.security.groups_monitoring.network_monitoring_alerts_for_anomalies_configured,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_anomaly_detection.network_anomaly_detectors_enabled,ibm.security.groups_anomaly_detection.network_anomaly_detectors_enabled,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_anomaly_detection.network_anomaly_destinations_encrypted,ibm.security.groups_anomaly_detection.network_anomaly_destinations_encrypted,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_automation.network_automation_remediation_roles_least_privilege,ibm.security.groups_automation.network_automation_remediation_roles_least_privilege,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_automation.network_automation_change_audit_logging_enabled,ibm.security.groups_automation.network_automation_change_audit_logging_enabled,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_access_control.network_access_control_policies_present,ibm.security.groups_access_control.network_access_control_policies_present,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_access_control.network_access_control_no_permit_all,ibm.security.groups_access_control.network_access_control_no_permit_all,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_access_control.network_access_control_policy_store_encrypted,ibm.security.groups_access_control.network_access_control_policy_store_encrypted,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_traffic_analysis.network_traffic_analysis_ids_ips_enabled_where_supported,ibm.security.groups_traffic_analysis.network_traffic_analysis_ids_ips_enabled_where_supported,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_traffic_analysis.network_traffic_analysis_alert_destinations_configured,ibm.security.groups_traffic_analysis.network_traffic_analysis_alert_destinations_configured,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_isolation.network_isolation_quarantine_network_defined,ibm.security.groups_isolation.network_isolation_quarantine_network_defined,security,,ibm-cloud-sdk-core,,
ibm,ibm.security.groups_isolation.network_isolation_automated_isolation_supported,ibm.security.groups_isolation.network_isolation_automated_isolation_supported,security,,ibm-cloud-sdk-core,,
ibm,ibm.cloud.functions_function.paas_app_tls_min_1_2_enforced,ibm.cloud.functions_function.paas_app_tls_min_1_2_enforced,cloud,,ibm-cloud-sdk-core,ibm.functions.function.not_publicly_accessible;ibm.functions.function.url_public,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013; canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132; fedramp_moderate_multi_cloud_AC-17_0034; fedramp_moderate_multi_cloud_AC-17_1_0035; fedramp_moderate_multi_cloud_AC-17_2_0036; fedramp_moderate_multi_cloud_AC-17_3_0037; fedramp_moderate_multi_cloud_AC-17_4_0038; fedramp_moderate_multi_cloud_SC-7_0332; fedramp_moderate_multi_cloud_SC-7_10_0338; fedramp_moderate_multi_cloud_SC-7_12_0339; fedramp_moderate_multi_cloud_SC-7_18_0340; fedramp_moderate_multi_cloud_SC-7_20_0341; fedramp_moderate_multi_cloud_SC-7_21_0342; fedramp_moderate_multi_cloud_SC-7_3_0333; fedramp_moderate_multi_cloud_SC-7_4_0334; fedramp_moderate_multi_cloud_SC-7_5_0335; fedramp_moderate_multi_cloud_SC-7_7_0336; fedramp_moderate_multi_cloud_SC-7_8_0337; hipaa_multi_cloud_164_308_a_1_ii_b_0002; hipaa_multi_cloud_164_308_a_3_i_0004; hipaa_multi_cloud_164_312_a_1_0022; hipaa_multi_cloud_164_312_e_1_0030; iso27001_2022_multi_cloud_A.8.15_0070; iso27001_2022_multi_cloud_A.8.1_0064; iso27001_2022_multi_cloud_A.8.20_0076; iso27001_2022_multi_cloud_A.8.21_0077; iso27001_2022_multi_cloud_A.8.22_0078; nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004; nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008; nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011; nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023; nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020; nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024; nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026; nist_800_171_r2_multi_cloud_3_4_6_3.4.6_Employ_the_principle_of_least_functio_0039; nist_800_53_rev5_multi_cloud_AC-17-b_0152; nist_800_53_rev5_multi_cloud_AC-17_10_0141; nist_800_53_rev5_multi_cloud_AC-17_10_0142; nist_800_53_rev5_multi_cloud_AC-17_1_0140; nist_800_53_rev5_multi_cloud_AC-17_9_0150; nist_800_53_rev5_multi_cloud_AC-4_21_0070; nist_800_53_rev5_multi_cloud_SC-25_1277; nist_800_53_rev5_multi_cloud_SC-7-a_1224; nist_800_53_rev5_multi_cloud_SC-7-b_1225; nist_800_53_rev5_multi_cloud_SC-7-c_1226; nist_800_53_rev5_multi_cloud_SC-7_11_1196; nist_800_53_rev5_multi_cloud_SC-7_12_1197; nist_800_53_rev5_multi_cloud_SC-7_16_1201; nist_800_53_rev5_multi_cloud_SC-7_20_1207; nist_800_53_rev5_multi_cloud_SC-7_21_1208; nist_800_53_rev5_multi_cloud_SC-7_25_1212; nist_800_53_rev5_multi_cloud_SC-7_26_1213; nist_800_53_rev5_multi_cloud_SC-7_27_1214; nist_800_53_rev5_multi_cloud_SC-7_28_1215; nist_800_53_rev5_multi_cloud_SC-7_2_1206; nist_800_53_rev5_multi_cloud_SC-7_3_1217; nist_800_53_rev5_multi_cloud_SC-7_7_1221; soc2_multi_cloud_a1_1_0024; soc2_multi_cloud_cc_a_1_1_0021
ibm,ibm.cloud.functions_function.paas_app_private_networking_enforced,ibm.cloud.functions_function.paas_app_private_networking_enforced,cloud,,ibm-cloud-sdk-core,,
ibm,ibm.cloud.functions_function.paas_app_env_secrets_from_vault_only,ibm.cloud.functions_function.paas_app_env_secrets_from_vault_only,cloud,,ibm-cloud-sdk-core,,
ibm,ibm.cloud.functions_function.paas_app_logging_enabled,ibm.cloud.functions_function.paas_app_logging_enabled,cloud,,ibm-cloud-sdk-core,,
ibm,ibm.cloud.functions_function_version.paas_app_version_immutable,ibm.cloud.functions_function_version.paas_app_version_immutable,cloud,,ibm-cloud-sdk-core,,
ibm,ibm.cloud.functions_function_version.paas_app_version_artifact_encrypted,ibm.cloud.functions_function_version.paas_app_version_artifact_encrypted,cloud,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_server.paas_instance_ssh_password_auth_disabled,ibm.virtual.private_cloud_server.paas_instance_ssh_password_auth_disabled,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_server.paas_instance_no_public_ip_unless_required,ibm.virtual.private_cloud_server.paas_instance_no_public_ip_unless_required,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.virtual.private_cloud_server.paas_instance_disk_encrypted,ibm.virtual.private_cloud_server.paas_instance_disk_encrypted,virtual,,ibm-cloud-sdk-core,,
ibm,ibm.databases.for_postgresql_instance.paas_db_public_access_disabled,ibm.databases.for_postgresql_instance.paas_db_public_access_disabled,databases,,ibm-cloud-sdk-core,,
ibm,ibm.databases.for_postgresql_instance.paas_db_encryption_at_rest_enabled,ibm.databases.for_postgresql_instance.paas_db_encryption_at_rest_enabled,databases,,ibm-cloud-sdk-core,,
ibm,ibm.databases.for_postgresql_instance.paas_db_require_tls_in_transit,ibm.databases.for_postgresql_instance.paas_db_require_tls_in_transit,databases,,ibm-cloud-sdk-core,,
ibm,ibm.api.connect.platform_endpoint_authn_required,ibm.api.connect.platform_endpoint_authn_required,api,,ibm-cloud-sdk-core,ibm.api.certificate.enabled;ibm.api.connect_authorization_enabled;ibm.apigateway.restapi_cache_encrypted,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-12_1_0082;fedramp_moderate_multi_cloud_AU-12_3_0083;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-3_1_0060;fedramp_moderate_multi_cloud_AU-8_0074;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_CA-7_1_0094;fedramp_moderate_multi_cloud_CA-7_4_0095;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_SC-13_0348;fedramp_moderate_multi_cloud_SC-8_0343;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.24_0080;nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004;nist_800_171_r2_multi_cloud_3_14_6_3.14.6_Monitor_organizational_systems_inc_0018;nist_800_171_r2_multi_cloud_3_14_7_3.14.7_Identify_unauthorized_use_of_organi_0019;nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021;nist_800_171_r2_multi_cloud_3_3_1_3.3.1_Create_and_retain_system_audit_logs_a_0031;nist_800_171_r2_multi_cloud_3_3_2_3.3.2_Ensure_that_the_actions_of_individual_0032;nist_800_171_r2_multi_cloud_3_3_3_3.3.3_Review_and_update_logged_events_0033;nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042;nist_800_171_r2_multi_cloud_3_6_1_3.6.1_Establish_an_operational_incident-han_0049;nist_800_171_r2_multi_cloud_3_6_2_3.6.2_Track_document_and_report_incidents_0050;nist_800_53_rev5_multi_cloud_AC-17_2_0143;nist_800_53_rev5_multi_cloud_AC-24_1_0187;nist_800_53_rev5_multi_cloud_AC-4_10_0058;nist_800_53_rev5_multi_cloud_AC-4_11_0059;nist_800_53_rev5_multi_cloud_AC-4_12_0060;nist_800_53_rev5_multi_cloud_AC-4_13_0061;nist_800_53_rev5_multi_cloud_AC-4_14_0062;nist_800_53_rev5_multi_cloud_AC-4_15_0063;nist_800_53_rev5_multi_cloud_AC-4_16_0064;nist_800_53_rev5_multi_cloud_AC-4_17_0065;nist_800_53_rev5_multi_cloud_AC-4_18_0066;nist_800_53_rev5_multi_cloud_AC-4_19_0067;nist_800_53_rev5_multi_cloud_AC-4_1_0057;nist_800_53_rev5_multi_cloud_AC-4_20_0069;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_AC-4_22_0071;nist_800_53_rev5_multi_cloud_AC-4_23_0072;nist_800_53_rev5_multi_cloud_AC-4_24_0073;nist_800_53_rev5_multi_cloud_AC-4_25_0074;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AC-4_27_0076;nist_800_53_rev5_multi_cloud_AC-4_29_0078;nist_800_53_rev5_multi_cloud_AC-4_2_0068;nist_800_53_rev5_multi_cloud_AC-4_30_0080;nist_800_53_rev5_multi_cloud_AC-4_31_0081;nist_800_53_rev5_multi_cloud_AC-4_32_0082;nist_800_53_rev5_multi_cloud_AC-4_3_0079;nist_800_53_rev5_multi_cloud_AC-4_4_0083;nist_800_53_rev5_multi_cloud_AC-4_5_0084;nist_800_53_rev5_multi_cloud_AC-4_6_0085;nist_800_53_rev5_multi_cloud_AC-4_7_0086;nist_800_53_rev5_multi_cloud_AC-4_8_0087;nist_800_53_rev5_multi_cloud_AC-4_9_0088;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-12-a_0278;nist_800_53_rev5_multi_cloud_AU-12-c_0280;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14-a_0289;nist_800_53_rev5_multi_cloud_AU-14-b_0290;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_AU-2-b_0224;nist_800_53_rev5_multi_cloud_AU-3-a_0231;nist_800_53_rev5_multi_cloud_AU-3-b_0232;nist_800_53_rev5_multi_cloud_AU-3-c_0233;nist_800_53_rev5_multi_cloud_AU-3-d_0234;nist_800_53_rev5_multi_cloud_AU-3-e_0235;nist_800_53_rev5_multi_cloud_AU-3-f_0236;nist_800_53_rev5_multi_cloud_AU-8-b_0258;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CA-7-b_0338;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_PM-31-a_0911;nist_800_53_rev5_multi_cloud_PM-31-b_0912;nist_800_53_rev5_multi_cloud_PM-31-c_0913;nist_800_53_rev5_multi_cloud_PM-31-d_0914;nist_800_53_rev5_multi_cloud_PM-31-e_0915;nist_800_53_rev5_multi_cloud_PM-31-f_0916;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-23_1_1269;nist_800_53_rev5_multi_cloud_SC-23_1_1270;nist_800_53_rev5_multi_cloud_SC-23_2_1271;nist_800_53_rev5_multi_cloud_SC-23_4_1274;nist_800_53_rev5_multi_cloud_SC-7_5_1219;nist_800_53_rev5_multi_cloud_SC-8_1_1227;nist_800_53_rev5_multi_cloud_SC-8_2_1228;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SC-8_5_1231;nist_800_53_rev5_multi_cloud_SI-4_17_1373;pci_dss_v4_multi_cloud_10.2.1.1_0144;pci_dss_v4_multi_cloud_10.2.1.2_0145;pci_dss_v4_multi_cloud_10.2.1.3_0146;pci_dss_v4_multi_cloud_10.2.1.4_0147;pci_dss_v4_multi_cloud_10.4.1.1_0155;rbi_bank_multi_cloud_12.1_0005;rbi_nbfc_multi_cloud_2.10_0014;rbi_nbfc_multi_cloud_2.11_0015;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021
