cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,oci_mapped_compliance_functions,oci_mapped_compliance_ids
oci,oci.data_science_pipelines.data_privacy_ai_security_human_review_workteam_access_rbac_least_privilege,oci.data_science_pipelines.data_privacy_ai_security_human_review_workteam_access_rbac_least_privilege,,data_privacy_ai,Data Science Pipelines,,
oci,oci.data_science_pipelines.data_privacy_ai_security_human_review_ui_private_networking_enforced,oci.data_science_pipelines.data_privacy_ai_security_human_review_ui_private_networking_enforced,,data_privacy_ai,Data Science Pipelines,,
oci,oci.data_science_pipelines.data_privacy_ai_security_human_review_artifacts_encrypted,oci.data_science_pipelines.data_privacy_ai_security_human_review_artifacts_encrypted,,data_privacy_ai,Data Science Pipelines,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_encryption_at_rest_enabled,oci.object_storage_bucket.data_protection_storage_security_bucket_encryption_at_rest_enabled,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_cmk_cmek_configured,oci.object_storage_bucket.data_protection_storage_security_bucket_cmk_cmek_configured,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_block_public_access_enabled,oci.object_storage_bucket.data_protection_storage_security_bucket_block_public_access_enabled,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_policy_denies_public_and_insecure,oci.object_storage_bucket.data_protection_storage_security_bucket_policy_denies_public_and_insecure,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_require_tls_in_transit,oci.object_storage_bucket.data_protection_storage_security_bucket_require_tls_in_transit,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_versioning_enabled,oci.object_storage_bucket.data_protection_storage_security_bucket_versioning_enabled,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.oci_object_storage_bucket.data_protection_storage_security_bucket_access_logging_enabled,oci.object_storage_bucket.data_protection_storage_security_bucket_access_logging_enabled,,data_protection_storage,OCI Object Storage Bucket,,
oci,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_wildcards_on_actions_or_principals,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_wildcards_on_actions_or_principals,,data_protection_storage,Bucket Policy/Pre-Auth Requests/IAM,,
oci,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_public_principals,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_public_principals,,data_protection_storage,Bucket Policy/Pre-Auth Requests/IAM,,
oci,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_unencrypted_puts,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_unencrypted_puts,,data_protection_storage,Bucket Policy/Pre-Auth Requests/IAM,,
oci,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_insecure_transport,oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_insecure_transport,,data_protection_storage,Bucket Policy/Pre-Auth Requests/IAM,,
oci,oci.object_storage_object.data_protection_storage_security_object_encrypted_at_rest,oci.object_storage_object.data_protection_storage_security_object_encrypted_at_rest,,data_protection_storage,Object Storage Object,,
oci,oci.object_storage_object.data_protection_storage_security_object_not_publicly_readable,oci.object_storage_object.data_protection_storage_security_object_not_publicly_readable,,data_protection_storage,Object Storage Object,,
oci,oci.object_storage_object.data_protection_storage_security_object_object_lock_or_immutability_enabled_where_supported,oci.object_storage_object.data_protection_storage_security_object_object_lock_or_immutability_enabled_where_supported,,data_protection_storage,Object Storage Object,,
oci,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_destination_encrypted,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_destination_encrypted,,data_protection_storage,Object Events -> Events/Notifications/Functions,,
oci,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_destination_least_privilege,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_destination_least_privilege,,data_protection_storage,Object Events -> Events/Notifications/Functions,,
oci,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_cross_account_destinations_restricted,oci.object_events_events_notifications_functions.data_protection_storage_security_bucket_notification_cross_account_destinations_restricted,,data_protection_storage,Object Events -> Events/Notifications/Functions,,
oci,oci.oci_file_storage_fss.data_protection_storage_security_fileshare_private_network_only,oci.file_storage_fss.data_protection_storage_security_fileshare_private_network_only,,data_protection_storage,OCI File Storage (FSS),,
oci,oci.oci_file_storage_fss.data_protection_storage_security_fileshare_encryption_at_rest_enabled,oci.file_storage_fss.data_protection_storage_security_fileshare_encryption_at_rest_enabled,,data_protection_storage,OCI File Storage (FSS),,
oci,oci.oci_file_storage_fss.data_protection_storage_security_fileshare_kms_key_policy_least_privilege,oci.file_storage_fss.data_protection_storage_security_fileshare_kms_key_policy_least_privilege,,data_protection_storage,OCI File Storage (FSS),,
oci,oci.oci_file_storage_fss.data_protection_storage_security_fileshare_snapshots_enabled,oci.file_storage_fss.data_protection_storage_security_fileshare_snapshots_enabled,,data_protection_storage,OCI File Storage (FSS),,
oci,oci.oci_queue_queue_service.data_protection_storage_security_queue_encryption_at_rest_enabled,oci.queue_queue_service.data_protection_storage_security_queue_encryption_at_rest_enabled,,data_protection_storage,OCI Queue (Queue service),,
oci,oci.oci_queue_queue_service.data_protection_storage_security_queue_auth_required,oci.queue_queue_service.data_protection_storage_security_queue_auth_required,,data_protection_storage,OCI Queue (Queue service),,
oci,oci.oci_queue_queue_service.data_protection_storage_security_queue_cross_account_send_receive_restricted,oci.queue_queue_service.data_protection_storage_security_queue_cross_account_send_receive_restricted,,data_protection_storage,OCI Queue (Queue service),,
oci,oci.oci_queue_queue_service.data_protection_storage_security_queue_private_network_only_where_supported,oci.queue_queue_service.data_protection_storage_security_queue_private_network_only_where_supported,,data_protection_storage,OCI Queue (Queue service),,
oci,oci.oci_streaming_kafka_compatible.data_protection_storage_security_stream_encryption_at_rest_enabled,oci.streaming_kafka_compatible.data_protection_storage_security_stream_encryption_at_rest_enabled,,data_protection_storage,OCI Streaming (Kafka-compatible),,
oci,oci.oci_streaming_kafka_compatible.data_protection_storage_security_stream_consumer_auth_required,oci.streaming_kafka_compatible.data_protection_storage_security_stream_consumer_auth_required,,data_protection_storage,OCI Streaming (Kafka-compatible),,
oci,oci.oci_streaming_kafka_compatible.data_protection_storage_security_stream_private_network_only_where_supported,oci.streaming_kafka_compatible.data_protection_storage_security_stream_private_network_only_where_supported,,data_protection_storage,OCI Streaming (Kafka-compatible),,
oci,oci.oci_nosql_table.data_protection_storage_security_table_encryption_at_rest_enabled,oci.nosql_table.data_protection_storage_security_table_encryption_at_rest_enabled,,data_protection_storage,OCI NoSQL Table,,
oci,oci.oci_nosql_table.data_protection_storage_security_table_rbac_least_privilege,oci.nosql_table.data_protection_storage_security_table_rbac_least_privilege,,data_protection_storage,OCI NoSQL Table,,
oci,oci.oci_nosql_table.data_protection_storage_security_table_private_network_only_where_supported,oci.nosql_table.data_protection_storage_security_table_private_network_only_where_supported,,data_protection_storage,OCI NoSQL Table,,
oci,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_encrypted,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_encrypted,,data_protection_storage,Block Volume/Boot Volume Snapshot,,
oci,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_not_public,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_not_public,,data_protection_storage,Block Volume/Boot Volume Snapshot,,
oci,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_cross_region_copy_encrypted,oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_cross_region_copy_encrypted,,data_protection_storage,Block Volume/Boot Volume Snapshot,,
oci,oci.fss_snapshots.data_protection_storage_security_snapshot_encrypted,oci.fss_snapshots.data_protection_storage_security_snapshot_encrypted,,data_protection_storage,FSS Snapshots,,
oci,oci.fss_snapshots.data_protection_storage_security_snapshot_not_public,oci.fss_snapshots.data_protection_storage_security_snapshot_not_public,,data_protection_storage,FSS Snapshots,,
oci,oci.fss_snapshots.data_protection_storage_security_snapshot_cross_region_copy_encrypted,oci.fss_snapshots.data_protection_storage_security_snapshot_cross_region_copy_encrypted,,data_protection_storage,FSS Snapshots,,
oci,oci.fss_file_system.data_protection_storage_security_volume_encryption_at_rest_enabled,oci.fss_file_system.data_protection_storage_security_volume_encryption_at_rest_enabled,,data_protection_storage,FSS File System,,
oci,oci.fss_file_system.data_protection_storage_security_volume_cmk_cmek_configured,oci.fss_file_system.data_protection_storage_security_volume_cmk_cmek_configured,,data_protection_storage,FSS File System,,
oci,oci.fss_file_system.data_protection_storage_security_volume_snapshots_encrypted,oci.fss_file_system.data_protection_storage_security_volume_snapshots_encrypted,,data_protection_storage,FSS File System,,
oci,oci.oci_block_volume.data_protection_storage_security_volume_encryption_at_rest_enabled,oci.block_volume.data_protection_storage_security_volume_encryption_at_rest_enabled,,data_protection_storage,OCI Block Volume,,
oci,oci.oci_block_volume.data_protection_storage_security_volume_cmk_cmek_configured,oci.block_volume.data_protection_storage_security_volume_cmk_cmek_configured,,data_protection_storage,OCI Block Volume,,
oci,oci.oci_block_volume.data_protection_storage_security_volume_snapshots_encrypted,oci.block_volume.data_protection_storage_security_volume_snapshots_encrypted,,data_protection_storage,OCI Block Volume,,
oci,oci.oci_nosql_database_global_table.data_protection_storage_security_global_table_encryption_at_rest_all_regions,oci.nosql_database_global_table.data_protection_storage_security_global_table_encryption_at_rest_all_regions,,data_protection_storage,OCI NoSQL Database - Global Table,,
oci,oci.oci_nosql_database_global_table.data_protection_storage_security_global_table_pitr_enabled_where_supported,oci.nosql_database_global_table.data_protection_storage_security_global_table_pitr_enabled_where_supported,,data_protection_storage,OCI NoSQL Database - Global Table,,
oci,oci.oci_nosql_database_global_table.data_protection_storage_security_global_table_cross_region_replication_encrypted,oci.nosql_database_global_table.data_protection_storage_security_global_table_cross_region_replication_encrypted,,data_protection_storage,OCI NoSQL Database - Global Table,,
oci,oci.data_integration_dq_ruleset.data_quality_security_ruleset_encrypted_at_rest,oci.data_integration_dq_ruleset.data_quality_security_ruleset_encrypted_at_rest,,data_quality,Data Integration DQ Ruleset,,
oci,oci.data_integration_dq_ruleset.data_quality_security_ruleset_rbac_least_privilege,oci.data_integration_dq_ruleset.data_quality_security_ruleset_rbac_least_privilege,,data_quality,Data Integration DQ Ruleset,,
oci,oci.data_integration_dq_ruleset.data_quality_security_ruleset_version_immutable,oci.data_integration_dq_ruleset.data_quality_security_ruleset_version_immutable,,data_quality,Data Integration DQ Ruleset,,
oci,oci.data_integration_dq_expression.data_quality_security_rule_source_trusted,oci.data_integration_dq_expression.data_quality_security_rule_source_trusted,,data_quality,Data Integration DQ Expression,,
oci,oci.data_integration_dq_expression.data_quality_security_rule_definition_version_pinned,oci.data_integration_dq_expression.data_quality_security_rule_definition_version_pinned,,data_quality,Data Integration DQ Expression,,
oci,oci.data_integration_dq_expression.data_quality_security_rule_parameters_no_plaintext_secrets,oci.data_integration_dq_expression.data_quality_security_rule_parameters_no_plaintext_secrets,,data_quality,Data Integration DQ Expression,,
oci,oci.data_integration_dq_recommendation.data_quality_security_recommendation_outputs_encrypted_and_private,oci.data_integration_dq_recommendation.data_quality_security_recommendation_outputs_encrypted_and_private,,data_quality,Data Integration DQ Recommendation,,
oci,oci.data_integration_dq_recommendation.data_quality_security_recommendation_access_rbac_least_privilege,oci.data_integration_dq_recommendation.data_quality_security_recommendation_access_rbac_least_privilege,,data_quality,Data Integration DQ Recommendation,,
oci,oci.data_integration_dq_recommendation.data_quality_security_recommendation_run_metadata_logging_enabled,oci.data_integration_dq_recommendation.data_quality_security_recommendation_run_metadata_logging_enabled,,data_quality,Data Integration DQ Recommendation,,
