cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,azure_mapped_compliance_functions,azure_mapped_compliance_ids
azure,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_capture_store_encrypted_and_private,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_capture_store_encrypted_and_private,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_content_type_whitelist_enforced,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_content_type_whitelist_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_kms_keys_restricted,azure.machine.learning_deployment.data_privacy_ai_endpoint_config_kms_keys_restricted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model.data_privacy_ai_model_registry_rbac_least_privilege,azure.machine.learning_model.data_privacy_ai_model_registry_rbac_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model.data_privacy_ai_model_registry_artifact_encryption_enabled,azure.machine.learning_model.data_privacy_ai_model_registry_artifact_encryption_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model.data_privacy_ai_model_registry_cross_account_sharing_restricted,azure.machine.learning_model.data_privacy_ai_model_registry_cross_account_sharing_restricted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model_package.data_privacy_ai_model_package_artifact_signed_and_verified,azure.machine.learning_model_package.data_privacy_ai_model_package_artifact_signed_and_verified,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model_package.data_privacy_ai_model_package_encrypted,azure.machine.learning_model_package.data_privacy_ai_model_package_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_model_package.data_privacy_ai_model_package_not_publicly_shared,azure.machine.learning_model_package.data_privacy_ai_model_package_not_publicly_shared,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_compute_instance.data_privacy_ai_notebook_no_public_access,azure.machine.learning_compute_instance.data_privacy_ai_notebook_no_public_access,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_compute_instance.data_privacy_ai_notebook_encrypted,azure.machine.learning_compute_instance.data_privacy_ai_notebook_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_compute_instance.data_privacy_ai_notebook_execution_role_least_privilege,azure.machine.learning_compute_instance.data_privacy_ai_notebook_execution_role_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_compute_instance.data_privacy_ai_notebook_idle_shutdown_configured,azure.machine.learning_compute_instance.data_privacy_ai_notebook_idle_shutdown_configured,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_pipeline_kms_encryption_enabled,azure.machine.learning_pipeline.data_privacy_ai_pipeline_kms_encryption_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_pipeline_roles_least_privilege,azure.machine.learning_pipeline.data_privacy_ai_pipeline_roles_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_pipeline_artifacts_private_and_encrypted,azure.machine.learning_pipeline.data_privacy_ai_pipeline_artifacts_private_and_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_pipeline_logging_enabled,azure.machine.learning_pipeline.data_privacy_ai_pipeline_logging_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_job.data_privacy_ai_training_job_private_networking_enforced,azure.machine.learning_job.data_privacy_ai_training_job_private_networking_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_job.data_privacy_ai_training_job_roles_least_privilege,azure.machine.learning_job.data_privacy_ai_training_job_roles_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_job.data_privacy_ai_training_job_input_output_encrypted,azure.machine.learning_job.data_privacy_ai_training_job_input_output_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_job.data_privacy_ai_training_job_logs_enabled,azure.machine.learning_job.data_privacy_ai_training_job_logs_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_private_networking_enforced,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_private_networking_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_roles_least_privilege,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_roles_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_input_output_encrypted,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_input_output_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_logs_enabled,azure.machine.learning_batch_endpoint.data_privacy_ai_transform_job_logs_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_experiment.data_privacy_ai_experiment_metadata_store_encrypted,azure.machine.learning_experiment.data_privacy_ai_experiment_metadata_store_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_experiment.data_privacy_ai_experiment_rbac_least_privilege,azure.machine.learning_experiment.data_privacy_ai_experiment_rbac_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_experiment.data_privacy_ai_experiment_logs_enabled,azure.machine.learning_experiment.data_privacy_ai_experiment_logs_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_private_networking_enforced,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_private_networking_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_roles_least_privilege,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_roles_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_logs_enabled,azure.machine.learning_hyperdrive_run.data_privacy_ai_hpo_logs_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_private_networking_enforced,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_private_networking_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_roles_least_privilege,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_roles_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_logs_enabled,azure.machine.learning_auto_ml_job.data_privacy_ai_automl_logs_enabled,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_human_review_workteam_access_rbac_least_privilege,azure.machine.learning_pipeline.data_privacy_ai_human_review_workteam_access_rbac_least_privilege,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_human_review_ui_private_networking_enforced,azure.machine.learning_pipeline.data_privacy_ai_human_review_ui_private_networking_enforced,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.machine.learning_pipeline.data_privacy_ai_human_review_artifacts_encrypted,azure.machine.learning_pipeline.data_privacy_ai_human_review_artifacts_encrypted,machine,data_privacy_ai,azure-mgmt-machine,,
azure,azure.storage.account.data_protection_bucket_encryption_at_rest_enabled,azure.storage.account.data_protection_bucket_encryption_at_rest_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_cmk_cmek_configured,azure.storage.account.data_protection_bucket_cmk_cmek_configured,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_block_public_access_enabled,azure.storage.account.data_protection_bucket_block_public_access_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_policy_denies_public_and_insecure,azure.storage.account.data_protection_bucket_policy_denies_public_and_insecure,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_require_tls_in_transit,azure.storage.account.data_protection_bucket_require_tls_in_transit,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_versioning_enabled,azure.storage.account.data_protection_bucket_versioning_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_access_logging_enabled,azure.storage.account.data_protection_bucket_access_logging_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_policy_no_wildcards_on_actions_or_principals,azure.storage.account.data_protection_bucket_policy_no_wildcards_on_actions_or_principals,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_policy_no_public_principals,azure.storage.account.data_protection_bucket_policy_no_public_principals,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_policy_deny_unencrypted_puts,azure.storage.account.data_protection_bucket_policy_deny_unencrypted_puts,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_policy_deny_insecure_transport,azure.storage.account.data_protection_bucket_policy_deny_insecure_transport,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.blob.data_protection_object_encrypted_at_rest,azure.storage.blob.data_protection_object_encrypted_at_rest,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.blob.data_protection_object_not_publicly_readable,azure.storage.blob.data_protection_object_not_publicly_readable,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.blob.data_protection_object_object_lock_or_immutability_enabled_where_supported,azure.storage.blob.data_protection_object_object_lock_or_immutability_enabled_where_supported,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_notification_destination_encrypted,azure.storage.account.data_protection_bucket_notification_destination_encrypted,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_notification_destination_least_privilege,azure.storage.account.data_protection_bucket_notification_destination_least_privilege,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.account.data_protection_bucket_notification_cross_destinations_restricted,azure.storage.account.data_protection_bucket_notification_cross_destinations_restricted,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.file_share.data_protection_fileshare_private_network_only,azure.storage.file_share.data_protection_fileshare_private_network_only,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.file_share.data_protection_fileshare_encryption_at_rest_enabled,azure.storage.file_share.data_protection_fileshare_encryption_at_rest_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.file_share.data_protection_fileshare_kms_key_policy_least_privilege,azure.storage.file_share.data_protection_fileshare_kms_key_policy_least_privilege,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.file_share.data_protection_fileshare_snapshots_enabled,azure.storage.file_share.data_protection_fileshare_snapshots_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.queue.data_protection_encryption_at_rest_enabled,azure.storage.queue.data_protection_encryption_at_rest_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.queue.data_protection_auth_required,azure.storage.queue.data_protection_auth_required,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.queue.data_protection_cross_account_send_receive_restricted,azure.storage.queue.data_protection_cross_account_send_receive_restricted,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.queue.data_protection_private_network_only_where_supported,azure.storage.queue.data_protection_private_network_only_where_supported,storage,data_protection_storage,azure-storage-blob,,
azure,azure.event.hubs_eventhub.data_protection_storage_stream_encryption_at_rest_enabled,azure.event.hubs_eventhub.data_protection_storage_stream_encryption_at_rest_enabled,event,data_protection_storage,azure-mgmt-event,,
azure,azure.event.hubs_eventhub.data_protection_storage_stream_consumer_auth_required,azure.event.hubs_eventhub.data_protection_storage_stream_consumer_auth_required,event,data_protection_storage,azure-mgmt-event,,
azure,azure.event.hubs_eventhub.data_protection_storage_stream_private_network_only_where_supported,azure.event.hubs_eventhub.data_protection_storage_stream_private_network_only_where_supported,event,data_protection_storage,azure-mgmt-event,,
azure,azure.storage.table.data_protection_encryption_at_rest_enabled,azure.storage.table.data_protection_encryption_at_rest_enabled,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.table.data_protection_rbac_least_privilege,azure.storage.table.data_protection_rbac_least_privilege,storage,data_protection_storage,azure-storage-blob,,
azure,azure.storage.table.data_protection_private_network_only_where_supported,azure.storage.table.data_protection_private_network_only_where_supported,storage,data_protection_storage,azure-storage-blob,,
