rule_id,service,resource,scope,template_id
aws.identity_center.permission_set.workload_identity_federation_used_where_supported,identity_center,permission_set,identity.service_account,identity_access.security.service_account.workload_identity_federation_used_where_supported
aws.iam.role.workload_identity_federation_used_where_supported,iam,role,identity.service_account,identity_access.security.service_account.workload_identity_federation_used_where_supported
aws.identity_center.permission_set.scopes_or_roles_least_privilege,identity_center,permission_set,identity.service_account,identity_access.security.service_account.scopes_or_roles_least_privilege
aws.iam.role.scopes_or_roles_least_privilege,iam,role,identity.service_account,identity_access.security.service_account.scopes_or_roles_least_privilege
aws.identity_center.permission_set.no_user_managed_long_lived_keys,identity_center,permission_set,identity.service_account,identity_access.security.service_account.no_user_managed_long_lived_keys
aws.iam.role.no_user_managed_long_lived_keys,iam,role,identity.service_account,identity_access.security.service_account.no_user_managed_long_lived_keys
aws.identity_center.permission_set.keys_not_used_or_rotated_90_days_or_less,identity_center,permission_set,identity.service_account,identity_access.security.service_account.keys_not_used_or_rotated_90_days_or_less
aws.iam.role.keys_not_used_or_rotated_90_days_or_less,iam,role,identity.service_account,identity_access.security.service_account.keys_not_used_or_rotated_90_days_or_less
aws.iam.instance_profile.no_instance_profile_with_admin_star,iam,instance_profile,identity.instance_profile,identity_access.security.instance_profile.no_instance_profile_with_admin_star
aws.iam.instance_profile.role_policies_least_privilege,iam,instance_profile,identity.instance_profile,identity_access.security.instance_profile.role_policies_least_privilege
aws.iam.instance_profile.role_attached,iam,instance_profile,identity.instance_profile,identity_access.security.instance_profile.role_attached
aws.identity_center.permission_set.no_inline_policies,identity_center,permission_set,identity.role,identity_access.security.role.no_inline_policies
aws.iam.role.no_inline_policies,iam,role,identity.role,identity_access.security.role.no_inline_policies
aws.identity_center.permission_set.attached_policies_not_admin_star,identity_center,permission_set,identity.role,identity_access.security.role.attached_policies_not_admin_star
aws.iam.role.attached_policies_not_admin_star,iam,role,identity.role,identity_access.security.role.attached_policies_not_admin_star
aws.identity_center.permission_set.max_session_duration_reasonable,identity_center,permission_set,identity.role,identity_access.security.role.max_session_duration_reasonable
aws.iam.role.max_session_duration_reasonable,iam,role,identity.role,identity_access.security.role.max_session_duration_reasonable
aws.identity_center.permission_set.trust_requires_external_id_or_audience_condition_where_supported,identity_center,permission_set,identity.role,identity_access.security.role.trust_requires_external_id_or_audience_condition_where_supported
aws.iam.role.trust_requires_external_id_or_audience_condition_where_supported,iam,role,identity.role,identity_access.security.role.trust_requires_external_id_or_audience_condition_where_supported
aws.identity_center.permission_set.trust_principals_allowlist_only,identity_center,permission_set,identity.role,identity_access.security.role.trust_principals_allowlist_only
aws.iam.role.trust_principals_allowlist_only,iam,role,identity.role,identity_access.security.role.trust_principals_allowlist_only
aws.identity_center.group.membership_review_enabled_where_supported,identity_center,group,identity.group,identity_access.security.group.membership_review_enabled_where_supported
aws.iam.group.membership_review_enabled_where_supported,iam,group,identity.group,identity_access.security.group.membership_review_enabled_where_supported
aws.cognito.user_pool_group.membership_review_enabled_where_supported,cognito,user_pool_group,identity.group,identity_access.security.group.membership_review_enabled_where_supported
aws.identity_center.group.attached_policies_not_admin_star,identity_center,group,identity.group,identity_access.security.group.attached_policies_not_admin_star
aws.iam.group.attached_policies_not_admin_star,iam,group,identity.group,identity_access.security.group.attached_policies_not_admin_star
aws.cognito.user_pool_group.attached_policies_not_admin_star,cognito,user_pool_group,identity.group,identity_access.security.group.attached_policies_not_admin_star
aws.identity_center.group.no_inline_policies,identity_center,group,identity.group,identity_access.security.group.no_inline_policies
aws.iam.group.no_inline_policies,iam,group,identity.group,identity_access.security.group.no_inline_policies
aws.cognito.user_pool_group.no_inline_policies,cognito,user_pool_group,identity.group,identity_access.security.group.no_inline_policies
aws.identity_center.user.inactive_90_days_disabled,identity_center,user,identity.user,identity_access.security.user.inactive_90_days_disabled
aws.iam.user.inactive_90_days_disabled,iam,user,identity.user,identity_access.security.user.inactive_90_days_disabled
aws.cognito.user_pool.inactive_90_days_disabled,cognito,user_pool,identity.user,identity_access.security.user.inactive_90_days_disabled
aws.identity_center.user.no_inline_policies_attached,identity_center,user,identity.user,identity_access.security.user.no_inline_policies_attached
aws.iam.user.no_inline_policies_attached,iam,user,identity.user,identity_access.security.user.no_inline_policies_attached
aws.cognito.user_pool.no_inline_policies_attached,cognito,user_pool,identity.user,identity_access.security.user.no_inline_policies_attached
aws.identity_center.user.access_keys_rotated_90_days_or_less_when_present,identity_center,user,identity.user,identity_access.security.user.access_keys_rotated_90_days_or_less_when_present
aws.iam.user.access_keys_rotated_90_days_or_less_when_present,iam,user,identity.user,identity_access.security.user.access_keys_rotated_90_days_or_less_when_present
aws.cognito.user_pool.access_keys_rotated_90_days_or_less_when_present,cognito,user_pool,identity.user,identity_access.security.user.access_keys_rotated_90_days_or_less_when_present
aws.identity_center.user.console_password_present_only_if_required,identity_center,user,identity.user,identity_access.security.user.console_password_present_only_if_required
aws.iam.user.console_password_present_only_if_required,iam,user,identity.user,identity_access.security.user.console_password_present_only_if_required
aws.cognito.user_pool.console_password_present_only_if_required,cognito,user_pool,identity.user,identity_access.security.user.console_password_present_only_if_required
aws.identity_center.user.mfa_required,identity_center,user,identity.user,identity_access.security.user.mfa_required
aws.iam.user.mfa_required,iam,user,identity.user,identity_access.security.user.mfa_required
aws.cognito.user_pool.mfa_required,cognito,user_pool,identity.user,identity_access.security.user.mfa_required
aws.organizations.organization.lockout_threshold_defined,organizations,organization,identity.tenant,identity_access.security.password_policy.lockout_threshold_defined
aws.organizations.account.lockout_threshold_defined,organizations,account,identity.tenant,identity_access.security.password_policy.lockout_threshold_defined
aws.organizations.organization.max_age_90_days_or_less,organizations,organization,identity.tenant,identity_access.security.password_policy.max_age_90_days_or_less
aws.organizations.account.max_age_90_days_or_less,organizations,account,identity.tenant,identity_access.security.password_policy.max_age_90_days_or_less
aws.organizations.organization.prevent_reuse_last_24,organizations,organization,identity.tenant,identity_access.security.password_policy.prevent_reuse_last_24
aws.organizations.account.prevent_reuse_last_24,organizations,account,identity.tenant,identity_access.security.password_policy.prevent_reuse_last_24
aws.organizations.organization.require_upper_lower_number_special,organizations,organization,identity.tenant,identity_access.security.password_policy.require_upper_lower_number_special
aws.organizations.account.require_upper_lower_number_special,organizations,account,identity.tenant,identity_access.security.password_policy.require_upper_lower_number_special
aws.organizations.organization.min_length_14,organizations,organization,identity.tenant,identity_access.security.password_policy.min_length_14
aws.organizations.account.min_length_14,organizations,account,identity.tenant,identity_access.security.password_policy.min_length_14
aws.organizations.organization.api_access_keys_root_or_owner_disallowed,organizations,organization,identity.tenant,identity_access.security.tenant.api_access_keys_root_or_owner_disallowed
aws.organizations.account.api_access_keys_root_or_owner_disallowed,organizations,account,identity.tenant,identity_access.security.tenant.api_access_keys_root_or_owner_disallowed
aws.organizations.organization.inactive_user_disable_threshold_configured,organizations,organization,identity.tenant,identity_access.security.tenant.inactive_user_disable_threshold_configured
aws.organizations.account.inactive_user_disable_threshold_configured,organizations,account,identity.tenant,identity_access.security.tenant.inactive_user_disable_threshold_configured
aws.organizations.organization.password_policy_compliant,organizations,organization,identity.tenant,identity_access.security.tenant.password_policy_compliant
aws.organizations.account.password_policy_compliant,organizations,account,identity.tenant,identity_access.security.tenant.password_policy_compliant
aws.organizations.organization.sso_federation_configured_where_supported,organizations,organization,identity.tenant,identity_access.security.tenant.sso_federation_configured_where_supported
aws.organizations.account.sso_federation_configured_where_supported,organizations,account,identity.tenant,identity_access.security.tenant.sso_federation_configured_where_supported
aws.organizations.organization.console_mfa_required_org_wide,organizations,organization,identity.tenant,identity_access.security.tenant.console_mfa_required_org_wide
aws.organizations.account.console_mfa_required_org_wide,organizations,account,identity.tenant,identity_access.security.tenant.console_mfa_required_org_wide
aws.organizations.organization.break_glass_accounts_mfa_enforced,organizations,organization,identity.tenant,identity_access.security.tenant.break_glass_accounts_mfa_enforced
aws.organizations.account.break_glass_accounts_mfa_enforced,organizations,account,identity.tenant,identity_access.security.tenant.break_glass_accounts_mfa_enforced
aws.organizations.account.security_services_mandatory_enabled,organizations,account,governance.project,governance.security.project.security_services_mandatory_enabled
aws.organizations.account.no_public_admin_roles,organizations,account,governance.project,governance.security.project.no_public_admin_roles
aws.organizations.account.required_guardrail_policies_attached,organizations,account,governance.project,governance.security.project.required_guardrail_policies_attached
aws.config.aggregation_authorization.not_expired_or_revoked,config,aggregation_authorization,governance.aggregation_authorization,governance.security.aggregation_authorization.not_expired_or_revoked
aws.config.aggregation_authorization.target_accounts_correct,config,aggregation_authorization,governance.aggregation_authorization,governance.security.aggregation_authorization.target_accounts_correct
aws.config.aggregation_authorization.trusts_least_privilege,config,aggregation_authorization,governance.aggregation_authorization,governance.security.aggregation_authorization.trusts_least_privilege
aws.organizations.policy.no_wildcard_admin_actions,organizations,policy,governance.policy,governance.security.policy.no_wildcard_admin_actions
aws.iam.policy.no_wildcard_admin_actions,iam,policy,governance.policy,governance.security.policy.no_wildcard_admin_actions
aws.iam.managed_policy.no_wildcard_admin_actions,iam,managed_policy,governance.policy,governance.security.policy.no_wildcard_admin_actions
aws.organizations.policy.editors_rbac_least_privilege,organizations,policy,governance.policy,governance.security.policy.editors_rbac_least_privilege
