rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported,cognito,userpoolgroup,configuration_and_change_management,medium,cognito.userpoolgroup.configuration,security.configuration.cognito_userpoolgroup_cognito_membership_review_enabled_if_supported,boto3.cognito-idp,boto3.cognito-idp,SCAN_ABLE
aws.cognito.userpoolgroup.cognito_no_inline_policies_configured,cognito,userpoolgroup,configuration_and_change_management,medium,cognito.userpoolgroup.configuration,security.configuration.cognito_userpoolgroup_cognito_no_inline_policies_configured,boto3.cognito-idp,boto3.cognito-idp,SCAN_ABLE
aws.config.aggregation_authorization.certificate_not_expired_or_revoked_valid,config,aggregation_authorization,configuration_and_change_management,medium,config.aggregation_authorization.configuration,security.configuration.config_aggregation_authorization_certificate_not_expired_or_revoked_valid,boto3.config,boto3.config,SCAN_ABLE
aws.config.aggregation_authorization.config_target_accounts_correct_configured,config,aggregation_authorization,configuration_and_change_management,medium,config.aggregation_authorization.configuration,security.configuration.config_aggregation_authorization_config_target_accounts_correct_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.aggregation_authorization.config_trusts_least_privilege,config,aggregation_authorization,identity_and_access_management,high,config.aggregation_authorization.access_control,identity_access.least_privilege.config_aggregation_authorization_config_trusts_least_privilege,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.alerts_configured,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_alerts_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.config_rule_critical_resources_drift_detection_enabled,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_config_rule_critical_resources_drift_detection_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.config_rule_evidence_export_configured,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_config_rule_evidence_export_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.config_rule_reporting_dashboards_enabled,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_config_rule_reporting_dashboards_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.config_rule_required_rules_present,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_config_rule_required_rules_present,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.remediation_rule_remediation_targets_bound_configured,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_remediation_rule_remediation_targets_bound_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.configrule.rule_config_rules_enabled,config,configrule,configuration_and_change_management,medium,config.configrule.configuration,security.configuration.config_configrule_rule_config_rules_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_aggregator.configuration_auto_enroll_new_accounts_configured,config,configuration_aggregator,configuration_and_change_management,medium,config.configuration_aggregator.configuration,security.configuration.config_configuration_aggregator_configuration_auto_enroll_new_accounts_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_aggregator.configuration_org_aggregator_enabled,config,configuration_aggregator,configuration_and_change_management,medium,config.configuration_aggregator.configuration,security.configuration.config_configuration_aggregator_configuration_org_aggregator_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_aggregator.configuration_present_and_valid,config,configuration_aggregator,configuration_and_change_management,medium,config.configuration_aggregator.configuration,security.configuration.config_configuration_aggregator_configuration_present_and_valid,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_recorder.configuration_config_recorder_enabled,config,configuration_recorder,configuration_and_change_management,medium,config.configuration_recorder.configuration,security.configuration.config_configuration_recorder_configuration_config_recorder_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_recorder.configuration_global_resource_types_tracked_configured,config,configuration_recorder,configuration_and_change_management,medium,config.configuration_recorder.configuration,security.configuration.config_configuration_recorder_configuration_global_resource_types_tracked_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.configuration_recorder.configuration_secure_destination_configured,config,configuration_recorder,configuration_and_change_management,medium,config.configuration_recorder.configuration,security.configuration.config_configuration_recorder_configuration_secure_destination_configured,boto3.config,boto3.config,SCAN_ABLE
aws.config.deliverychannel.destination_access_least_privilege,config,deliverychannel,identity_and_access_management,high,config.deliverychannel.access_control,identity_access.least_privilege.config_deliverychannel_destination_access_least_privilege,boto3.config,boto3.config,SCAN_ABLE
aws.config.deliverychannel.kms_encryption_enabled,config,deliverychannel,data_protection_and_privacy,high,config.deliverychannel.encryption,data_protection.encryption_rest.config_deliverychannel_kms_encryption_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.recorder.config_all_regions_enabled,config,recorder,configuration_and_change_management,medium,config.recorder.configuration,security.configuration.config_recorder_config_all_regions_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.remediation_configuration.manual_runbooks_enabled,config,remediation_configuration,configuration_and_change_management,medium,config.remediation_configuration.configuration,security.configuration.config_remediation_configuration_manual_runbooks_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.resource.config_lambda_config_recording_enabled,config,resource,configuration_and_change_management,medium,config.resource.configuration,security.configuration.config_resource_config_lambda_config_recording_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.config.resource.config_recorder_all_regions_enabled,config,resource,configuration_and_change_management,medium,config.resource.configuration,security.configuration.config_resource_config_recorder_all_regions_enabled,boto3.config,boto3.config,SCAN_ABLE
aws.controltower.enrollment.block_leave_org_by_policy_configured,controltower,enrollment,identity_and_access_management,high,controltower.enrollment.access_control,identity_access.least_privilege.controltower_enrollment_block_leave_org_by_policy_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.enrollment.controltower_all_accounts_enrolled_in_org_configured,controltower,enrollment,configuration_and_change_management,medium,controltower.enrollment.configuration,security.configuration.controltower_enrollment_controltower_all_accounts_enrolled_in_org_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.enrollment.controltower_scps_enabled,controltower,enrollment,configuration_and_change_management,medium,controltower.enrollment.configuration,security.configuration.controltower_enrollment_controltower_scps_enabled,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.enrollment.restrict_region_usage_by_policy_where_required,controltower,enrollment,identity_and_access_management,high,controltower.enrollment.access_control,identity_access.least_privilege.controltower_enrollment_restrict_region_usage_by_policy_where_required,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.block_leave_org_by_policy_configured,controltower,landingzone,identity_and_access_management,high,controltower.landingzone.access_control,identity_access.least_privilege.controltower_landingzone_block_leave_org_by_policy_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.controltower_all_accounts_enrolled_in_org_configured,controltower,landingzone,configuration_and_change_management,medium,controltower.landingzone.configuration,security.configuration.controltower_landingzone_controltower_all_accounts_enrolled_in_org_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.controltower_scps_enabled,controltower,landingzone,configuration_and_change_management,medium,controltower.landingzone.configuration,security.configuration.controltower_landingzone_controltower_scps_enabled,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.restrict_region_usage_by_policy_where_required,controltower,landingzone,identity_and_access_management,high,controltower.landingzone.access_control,identity_access.least_privilege.controltower_landingzone_restrict_region_usage_by_policy_where_required,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.costexplorer.anomalydetector.alert_destinations_configured,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_alert_destinations_configured,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.anomalydetector.costexplorer_detectors_enabled,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_costexplorer_detectors_enabled,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.anomalydetector.costexplorer_severity_thresholds_configured,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_costexplorer_severity_thresholds_configured,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.cost_tag_policy_enforced,costexplorer,cost_allocation_tag,identity_and_access_management,high,costexplorer.cost_allocation_tag.access_control,identity_access.least_privilege.costexplorer_cost_allocation_tag_cost_tag_policy_enforced,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.costexplorer_required_cost_tags_present,costexplorer,cost_allocation_tag,configuration_and_change_management,medium,costexplorer.cost_allocation_tag.configuration,security.configuration.costexplorer_cost_allocation_tag_costexplorer_required_cost_tags_present,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.untagged_resource_alerts_enabled,costexplorer,cost_allocation_tag,configuration_and_change_management,medium,costexplorer.cost_allocation_tag.configuration,security.configuration.costexplorer_cost_allocation_tag_untagged_resource_alerts_enabled,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.billing_admins_mfa_required,costexplorer,costcategory,identity_and_access_management,critical,costexplorer.costcategory.access_control,identity_access.authentication.costexplorer_costcategory_billing_admins_mfa_required,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.billing_console_rbac_least_privilege,costexplorer,costcategory,identity_and_access_management,high,costexplorer.costcategory.access_control,identity_access.least_privilege.costexplorer_costcategory_billing_console_rbac_least_privilege,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.costexplorer_cost_data_exports_private_and_encrypted,costexplorer,costcategory,data_protection_and_privacy,high,costexplorer.costcategory.encryption,data_protection.encryption_rest.costexplorer_costcategory_costexplorer_cost_data_exports_private_and_encrypted,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.costexplorer_cost_export_destinations_least_privilege,costexplorer,costcategory,identity_and_access_management,high,costexplorer.costcategory.access_control,identity_access.least_privilege.costexplorer_costcategory_costexplorer_cost_export_destinations_least_privilege,boto3.ce,boto3.ce,SCAN_ABLE
aws.datasync.resource.task_logging_enabled,datasync,resource,logging_monitoring_and_alerting,medium,datasync.resource.logging,logging_monitoring.logging.datasync_resource_task_logging_enabled,boto3.datasync,boto3.datasync,SCAN_ABLE
aws.detective.graph.detective_enabled_in_all_regions,detective,graph,configuration_and_change_management,medium,detective.graph.configuration,security.configuration.detective_graph_detective_enabled_in_all_regions,boto3.detective,boto3.detective,SCAN_ABLE
aws.detective.graph.detective_finding_export_encrypted_destination,detective,graph,data_protection_and_privacy,high,detective.graph.encryption,data_protection.encryption_rest.detective_graph_detective_finding_export_encrypted_destination,boto3.detective,boto3.detective,SCAN_ABLE
aws.detective.member.detective_enabled_in_all_regions,detective,member,configuration_and_change_management,medium,detective.member.configuration,security.configuration.detective_member_detective_enabled_in_all_regions,boto3.detective,boto3.detective,SCAN_ABLE
aws.detective.member.detective_finding_export_encrypted_destination,detective,member,data_protection_and_privacy,high,detective.member.encryption,data_protection.encryption_rest.detective_member_detective_finding_export_encrypted_destination,boto3.detective,boto3.detective,SCAN_ABLE
aws.directconnect.connection.ike_phase_encryption_strong_configured,directconnect,connection,data_protection_and_privacy,high,directconnect.connection.encryption,data_protection.encryption_rest.directconnect_connection_ike_phase_encryption_strong_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.directconnect.connection.pre_shared_keys_key_rotation_policy_configured,directconnect,connection,identity_and_access_management,high,directconnect.connection.access_control,identity_access.least_privilege.directconnect_connection_pre_shared_keys_key_rotation_policy_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.directconnect.connection_redundancy.directconnect_connection_redundancy_configured,directconnect,connection_redundancy,configuration_and_change_management,medium,directconnect.connection_redundancy.configuration,security.configuration.directconnect_connection_redundancy_directconnect_connection_redundancy_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.directconnect.virtual_interface_redundancy.directconnect_virtual_interface_redundancy_configured,directconnect,virtual_interface_redundancy,configuration_and_change_management,medium,directconnect.virtual_interface_redundancy.configuration,security.configuration.directconnect_virtual_interface_redundancy_directconnect_virtual_interface_redundancy_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.directoryservice.resource.directoryservice_directory_log_forwarding_enabled,directoryservice,resource,logging_monitoring_and_alerting,medium,directoryservice.resource.logging,logging_monitoring.logging.directoryservice_resource_directoryservice_directory_log_forwarding_enabled,boto3.ds,boto3.ds,SCAN_ABLE
aws.directoryservice.resource.supported_mfa_radius_enabled,directoryservice,resource,identity_and_access_management,critical,directoryservice.resource.access_control,identity_access.authentication.directoryservice_resource_supported_mfa_radius_enabled,boto3.ds,boto3.ds,SCAN_ABLE
aws.dms.instance.dms_multi_az_enabled,dms,instance,configuration_and_change_management,medium,dms.instance.configuration,security.configuration.dms_instance_dms_multi_az_enabled,boto3.dms,boto3.dms,SCAN_ABLE
