yaml_rule_id,yaml_service,yaml_resource_kind,scope,domain,severity,assertion_id,verdict_bucket,best_jaccard,pool_size,prev_ai_match,prev_ai_confidence,prev_ai_reasoning,new_ai_match,new_ai_confidence,new_ai_reasoning,top5_candidates,manual_review_decision,manual_review_notes
aws.eks.api.env_no_plaintext_secrets_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_env_no_plaintext_secrets_configured,real-gap,0.125,42,,none,"The config rule checks for plaintext secrets in EKS API environment configurations, but no candidate rule addresses secrets in environment variables or API configurations.",,none,No candidate rule addresses environment variable plaintext secrets in EKS API configurations.,aws.eks.addon.no_privileged_permissions(0.12); aws.eks.node_group.nodes_no_public_ip(0.11); aws.eks.nodegroup.nodes_no_public_ip(0.11); aws.eks.cluster.secrets_encryption_kms_cmk:aws.eks.cluster.secrets_encryption_kms_enabled(0.09); eks.cluster.kms.cmk.encryption.in.secrets.enabled(0.09),,
aws.eks.api.host_network_pid_ipc_disabled,eks,api,eks.api.network,network_security_and_connectivity,high,network_security.network_access.eks_api_host_network_pid_ipc_disabled,real-gap,0.125,42,,none,"The config rule checks for disabling hostNetwork, hostPID, and hostIPC in EKS pod specs, but no candidate rules address these specific Kubernetes pod security settings.",,none,"No candidate rule addresses hostNetwork, hostPID, or hostIPC settings for EKS API or pods.",aws.eks.cluster.profiling_disabled(0.12); aws.eks.cluster.anonymous_auth_disabled(0.11); aws.eks.node_group.anonymous_auth_disabled(0.10); aws.eks.fargate_profile.anonymous_auth_disabled(0.10); aws.eks.cluster.default_service_account_automount_disabled(0.09),,
aws.eks.api.image_registry_allowlist_enforced,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_image_registry_allowlist_enforced,real-gap,0.111,42,,none,"None of the candidate rules address EKS API image registry allowlist enforcement, which is a specific security control for restricting container image sources.",,none,No candidate rule addresses image registry allowlist enforcement for EKS API configuration.,aws.eks.cluster.admission_psa_enforce_mode(0.11); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00); aws.eks.cluster.default_service_account_automount_disabled(0.00); aws.eks.node_group.nodes_no_public_ip(0.00),,
aws.eks.api.image_signature_verification_enabled,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_image_signature_verification_enabled,real-gap,0.125,42,,none,"None of the candidate rules address image signature verification for EKS API configuration, which is a distinct security control.",,none,No candidate rule addresses image signature verification for EKS API configuration.,aws.eks.cluster.audit_logging_enabled(0.12); aws.eks.nodegroup.disk_encryption_enabled(0.12); aws.eks.nodegroup.workload_identity_enabled(0.12); aws.eks.fargate_profile.logging_enabled(0.12); aws.eks.cluster.secure_port_enabled(0.12),,
aws.eks.api.kube_system_services_not_public_configured,eks,api,eks.api.network,network_security_and_connectivity,high,network_security.network_access.eks_api_kube_system_services_not_public_configured,real-gap,0.1,42,,none,"The config rule checks for EKS API kube-system services not being publicly configured, while all candidates address unrelated controls like node group settings, cluster configurations, or addon management.",,none,No candidate rule addresses public configuration of kube-system services in EKS API network scope.,aws.eks.node_group.nodes_no_public_ip(0.10); aws.eks.nodegroup.nodes_no_public_ip(0.10); aws.eks.cluster.default_service_account_automount_disabled(0.09); aws.eks.cluster.service_account_token_signing_enabled(0.09); aws.eks.cluster.audit_logging_enabled(0.00),,
aws.eks.api.no_cluster_admin_to_authenticated_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_no_cluster_admin_to_authenticated_configured,real-gap,0.125,42,,none,"The config rule checks for cluster-admin role binding to authenticated users, which is not covered by any candidate rules focusing on authentication, logging, encryption, or other EKS security controls.",,none,No candidate rule addresses EKS API cluster admin access for authenticated users.,aws.eks.cluster.profiling_disabled(0.12); aws.eks.cluster.audit_logging_enabled(0.11); aws.eks.addon.no_privileged_permissions(0.11); aws.eks.cluster.anonymous_auth_disabled(0.11); aws.eks.cluster.secure_port_enabled(0.11),,
aws.eks.api.no_hostpath_mounts_configured,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_no_hostpath_mounts_configured,real-gap,0.143,42,,none,"The config rule checks for hostPath mounts in EKS API configuration, but none of the candidate rules address hostPath mounts or similar volume security controls.",,none,No candidate rule addresses hostPath mounts in EKS API configuration.,aws.eks.addon.no_privileged_permissions(0.14); aws.eks.node_group.nodes_no_public_ip(0.12); aws.eks.nodegroup.nodes_no_public_ip(0.12); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00),,
aws.eks.api.privilege_escalation_denied_configured,eks,api,eks.api.access_control,identity_and_access_management,high,identity_access.least_privilege.eks_api_privilege_escalation_denied_configured,real-gap,0.111,42,,none,"The config rule focuses on EKS API privilege escalation prevention, while all candidates address different EKS controls like Fargate roles, logging, networking, or node security.",,none,No candidate rule addresses EKS API privilege escalation controls.,aws.eks.fargate_profile.execution_role_least_privilege(0.11); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00); aws.eks.cluster.default_service_account_automount_disabled(0.00); aws.eks.node_group.nodes_no_public_ip(0.00),,
aws.eks.api.type_loadbalancer_internal_only_where_required,eks,api,eks.api.configuration,configuration_and_change_management,medium,security.configuration.eks_api_type_loadbalancer_internal_only_where_required,real-gap,0.091,42,,none,"The config rule checks for internal load balancer usage in EKS API configurations, but no candidate rules address load balancer types or network access controls for EKS services.",,none,No candidate rule addresses load balancer internal/external configuration for EKS API.,aws.eks.fargate_profile.private_subnets_only(0.09); aws.eks.node_group.read_only_port_disabled(0.08); aws.eks.fargate_profile.read_only_port_disabled(0.08); aws.eks.node_kubelet_read_only_port_check:aws.eks.node_group.read_only_port_disabled(0.07); aws.eks.control_plane_logging_all_types_enabled:aws.eks.cluster.private_control_plane_endpoint_enabled(0.06),,
aws.eks.certificate.monitored,eks,certificate,eks.certificate.logging,logging_monitoring_and_alerting,medium,logging_monitoring.monitoring.eks_certificate_monitored,real-gap,0.111,42,,none,"No candidate rule addresses monitoring of EKS certificates, which is the specific control in the YAML rule.",,none,"No candidate rule addresses monitoring of EKS certificates, which is the focus of the YAML rule.",aws.eks.certificate.check:aws.eks.cluster.client_cert_auth_enabled(0.11); aws.eks.cluster.audit_logging_enabled(0.00); aws.eks.cluster.private_control_plane_endpoint_enabled(0.00); aws.eks.cluster.default_service_account_automount_disabled(0.00); aws.eks.node_group.nodes_no_public_ip(0.00),,
aws.elasticache.backupretention.backup_retention_configured,elasticache,backupretention,elasticache.backupretention.backup_recovery,resilience_and_disaster_recovery,medium,resilience.backup_recovery.elasticache_backupretention_backup_retention_configured,real-gap,0.111,19,,none,"None of the candidate rules address backup retention configuration for ElastiCache, which is the specific control in the YAML rule.",,none,No candidate rule addresses backup retention configuration for ElastiCache.,aws.elasticache.backup_retention:aws.elasticache.cluster.audit_logging_enabled(0.11); aws.elasticache.cluster.encryption_at_rest_cmek(0.00); aws.elasticache.cluster.private_networking_enforced(0.00); aws.elasticache.cluster.deletion_protection_enabled(0.00); aws.elasticache.cluster.audit_logging_enabled(0.00),,
aws.inspector2.coverage.ecr_scanning_enabled,inspector2,coverage,inspector2.coverage.scanning,configuration_and_change_management,medium,configuration.inspector2_coverage_ecr_scanning_enabled,real-gap,0.0,9,aws.ecr.repository.image_scanning_enabled,medium,"Both rules enforce ECR image scanning, but the config rule specifies Inspector2 coverage while the catalog rule is more general.",,none,No candidate covers ECR scanning coverage in Inspector2.,aws.inspector.finding.alert_destinations_configured(0.00); aws.inspector.finding.archival_export_encrypted(0.00); aws.inspector.finding.suppression_rules_documented_and_scoped(0.00); aws.inspector.assessment.agents_or_scanners_deployed(0.00); aws.inspector.assessment.scope_includes_all_asset_groups(0.00),,
aws.inspector2.organization.scanning_enabled,inspector2,organization,inspector2.organization.configuration,configuration_and_change_management,medium,configuration.inspector2_organization_scanning_enabled,real-gap,0.0,9,,none,"No candidate rule addresses Inspector2 organization-level scanning configuration, which is a specific AWS service control distinct from other scanning or enabling rules.",,none,No candidate rule addresses Inspector2 organization-level scanning configuration.,aws.inspector.finding.alert_destinations_configured(0.00); aws.inspector.finding.archival_export_encrypted(0.00); aws.inspector.finding.suppression_rules_documented_and_scoped(0.00); aws.inspector.assessment.agents_or_scanners_deployed(0.00); aws.inspector.assessment.scope_includes_all_asset_groups(0.00),,
aws.neptune.security_configuration_review.security_configuration_review_configured,neptune,security_configuration_review,neptune.security_configuration_review.configuration,configuration_and_change_management,medium,security.configuration.neptune_security_configuration_review_security_configuration_review_configured,real-gap,0.111,26,,none,"The config rule is about security configuration review, but all candidates focus on specific technical controls like encryption, logging, or access settings, not the review process itself.",,none,"No candidate rule directly addresses security configuration review for Neptune, which is a distinct control.",aws.neptune.cluster.network_security_audit:aws.neptune.cluster.audit_logging_enabled(0.11); aws.neptune.security_configuration_review:aws.neptune.cluster.iam_or_managed_identity_auth_enabled_where_supported(0.08); aws.neptune.cluster.encryption_at_rest_cmek(0.00); aws.neptune.cluster.private_networking_enforced(0.00); aws.neptune.cluster.deletion_protection_enabled(0.00),,
aws.ssm.automation.change_audit_logging_enabled,ssm,automation,ssm.automation.logging,logging_monitoring_and_alerting,medium,logging_monitoring.logging.ssm_automation_change_audit_logging_enabled,real-gap,0.056,7,,none,"The config rule checks for SSM automation change audit logging, but all candidates focus on patching compliance, document security, or unrelated services.",,none,No candidate rule addresses SSM automation change audit logging.,"ssm.managed.compliant.patching,.eks.cluster.uses.a.supported.version,.rds.cluster.minor.version.upgrade.enabled(0.06); aws.ssm.document_secrets(0.00); aws.ssm.documents_set_as_public(0.00); aws.ssm.managed_compliant_patching(0.00); aws.ssm.managed_compliant_patching:nan(0.00)",,
aws.ssm.automation.versioning_and_immutability_enabled,ssm,automation,ssm.automation.data_protection,data_protection_and_privacy,low,data_protection.data_lifecycle.ssm_automation_versioning_and_immutability_enabled,real-gap,0.056,7,,none,"The config rule targets SSM Automation versioning and immutability, while all candidates focus on patching, document permissions, or unrelated services.",,none,"No candidate rule addresses SSM Automation versioning and immutability; all focus on patching, documents, or unrelated services.","ssm.managed.compliant.patching,.eks.cluster.uses.a.supported.version,.rds.cluster.minor.version.upgrade.enabled(0.06); aws.ssm.document_secrets(0.00); aws.ssm.documents_set_as_public(0.00); aws.ssm.managed_compliant_patching(0.00); aws.ssm.managed_compliant_patching:nan(0.00)",,
aws.ssm.document.ssm_storage_encrypted_and_private,ssm,document,ssm.document.encryption,data_protection_and_privacy,high,data_protection.encryption_rest.ssm_document_ssm_storage_encrypted_and_private,real-gap,0.143,7,aws.ssm.documents_set_as_public,medium,"The config rule focuses on SSM document encryption and privacy, which aligns with the candidate's intent to check if documents are set as public, though it addresses privacy from a different angle.",aws.ssm.documents_set_as_public,medium,"Both rules focus on SSM document privacy, with the config rule enforcing encryption and private storage, while the candidate addresses public access prevention.",aws.ssm.document_secrets(0.14); aws.ssm.documents_set_as_public(0.11); aws.ssm.documents_set_as_public:nan(0.11); aws.ssm.managed_compliant_patching(0.00); aws.ssm.managed_compliant_patching:nan(0.00),,
aws.ssm.restapi.public_access_restricted,ssm,restapi,ssm.restapi.network,network_security_and_connectivity,high,network_security.network_access.ssm_restapi_public_access_restricted,real-gap,0.143,7,,none,"The config rule restricts public access to SSM REST API for network security, but all candidates focus on document management, patching, or unrelated services, with no overlap in control intent.",,none,No candidate rule addresses public access restrictions for SSM REST API network security.,aws.ssm.documents_set_as_public(0.14); aws.ssm.document_secrets(0.00); aws.ssm.managed_compliant_patching(0.00); aws.ssm.managed_compliant_patching:nan(0.00); aws.ssm.documents_set_as_public:nan(0.00),,
aws.vpc.different_regions.different_regions_configured,vpc,different_regions,vpc.different_regions.configuration,configuration_and_change_management,medium,security.configuration.vpc_different_regions_different_regions_configured,real-gap,0.1,53,,none,"The config rule is about VPCs configured across different regions, but all candidates focus on DNS hostnames, flow logs, or subnet availability zones, which are unrelated to multi-region configuration.",,none,No candidate rule addresses VPC configuration across different regions.,aws.vpc.different_regions:aws.vpc.security_group.dns_hostnames_and_support_configured(0.10); aws.vpc.subnet_different_az:aws.vpc.security_group.dns_hostnames_and_support_configured(0.09); aws.vpc.customer_gateway.flow_logs_enabled(0.00); aws.vpc.internet_gateway.flow_logs_enabled(0.00); aws.vpc.nat_gateway.flow_logs_enabled(0.00),,
aws.vpc.securitygroup.security_closed_ports_restricted,vpc,securitygroup,vpc.securitygroup.configuration,configuration_and_change_management,medium,security.configuration.vpc_securitygroup_security_closed_ports_restricted,real-gap,0.125,53,,none,"The config rule checks for restricted closed ports on security groups, but all candidate rules focus on different controls like DNS configuration, flow logs, or route tables.",,none,No candidate rule addresses security group closed ports restriction.,aws.vpc.nacl_ingress_restricted_ports_22_3389:aws.vpc.network_acl.dns_hostnames_and_support_configured(0.12); aws.vpc.security_group.flow_logs_enabled(0.11); aws.vpc.security_group.dns_hostnames_and_support_configured(0.10); aws.vpc.security_group.route_tables_no_unintended_internet_paths(0.08); aws.vpc.different_regions:aws.vpc.security_group.dns_hostnames_and_support_configured(0.08),,
aws.workspaces.restapi.public_access_restricted,workspaces,restapi,workspaces.restapi.network,network_security_and_connectivity,high,network_security.network_access.workspaces_restapi_public_access_restricted,real-gap,0.125,6,,none,No candidate rule addresses public access restrictions for the Workspaces REST API network scope.,,none,No candidate rule addresses public access restriction for Workspaces REST API.,aws.workspaces.directory_check_web_access_disabled(0.12); aws.workspaces.directory_enable_maintenance_mode_check(0.00); aws.workspaces.volume.encryption_enabled(0.00); aws.workspaces.vpc_2private_1public_subnets_nat(0.00); aws.workspaces.vpc_2private_1public_subnets_nat:nan(0.00),,
aws.identitystore.group.admin_group_limited,identitystore,group,identitystore.group.membership,identity_and_access_management,medium,iam.access_control.identitystore_group_admin_group_limited,catalog-empty,0.0,0,,none,"No candidate rule addresses limiting admin groups in AWS Identity Store membership, which is the specific control for the given config rule.",,none,no catalog rule exists for this service,,,
aws.identitystore.user.mfa_enrolled,identitystore,user,identitystore.user.mfa,identity_and_access_management,medium,iam.access_control.identitystore_user_mfa_enrolled,catalog-empty,0.0,0,aws.identity_center.user.mfa_required,medium,"Both rules enforce MFA for users in AWS identity services, with the candidate covering Identity Center (successor to Identity Store) and the config rule targeting Identity Store.",,none,no catalog rule exists for this service,,,
aws.vpcflowlogs.flowlog.log_s_enabled,vpcflowlogs,flowlog,vpcflowlogs.flowlog.logging,logging_monitoring_and_alerting,medium,logging_monitoring.logging.vpcflowlogs_flowlog_log_s_enabled,catalog-empty,0.0,0,,none,"The config rule is for VPC Flow Logs logging, but all candidates are for different AWS services (e.g., networkfirewall, elb, glue, sagemaker) and do not cover VPC Flow Logs.",,none,no catalog rule exists for this service,,,
