Control_ID,Title,Automation_Type,AWS_Checks,Azure_Checks,GCP_Checks,Oracle_Checks,IBM_Checks,Alicloud_Checks,Total_Checks
CP-10(3),System Recovery And Reconstitution - System recovery and reconstitution | compensating security controls [withdrawn,automated,dynamodb_tables_pitr_enabled; efs_have_backup_enabled; rds_instance_backup_enabled; rds_instance_multi_az; redshift_cluster_automated_snapshot; s3_bucket_object_versioning,azure_cosmos_db_tables_pitr_enabled; azure_files_have_backup_enabled; azure_sql_instance_backup_enabled; azure_sql_instance_multi_az; azure_synapse_cluster_automated_snapshot; azure_storage_bucket_object_versioning,gcp_firestore_tables_pitr_enabled; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_bigquery_cluster_automated_snapshot; gcp_storage_bucket_object_versioning,oracle_nosql_tables_pitr_enabled; oracle_file_storage_have_backup_enabled; oracle_database_instance_backup_enabled; oracle_database_instance_multi_az; oracle_autonomous_dw_cluster_automated_snapshot; oracle_object_storage_bucket_object_versioning,ibm_cloudant_tables_pitr_enabled; ibm_file_storage_have_backup_enabled; ibm_databases_instance_backup_enabled; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_cos_bucket_object_versioning,alicloud_tablestore_tables_pitr_enabled; alicloud_nas_have_backup_enabled; alicloud_rds_instance_backup_enabled; alicloud_rds_instance_multi_az; alicloud_analyticdb_cluster_automated_snapshot; alicloud_oss_bucket_object_versioning,36
CP-10(4),System Recovery And Reconstitution - System recovery and reconstitution | restore within time period provide the capa,automated,dynamodb_tables_pitr_enabled; efs_have_backup_enabled; rds_instance_backup_enabled; rds_instance_multi_az; redshift_cluster_automated_snapshot; s3_bucket_object_versioning,azure_cosmos_db_tables_pitr_enabled; azure_files_have_backup_enabled; azure_sql_instance_backup_enabled; azure_sql_instance_multi_az; azure_synapse_cluster_automated_snapshot; azure_storage_bucket_object_versioning,gcp_firestore_tables_pitr_enabled; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_bigquery_cluster_automated_snapshot; gcp_storage_bucket_object_versioning,oracle_nosql_tables_pitr_enabled; oracle_file_storage_have_backup_enabled; oracle_database_instance_backup_enabled; oracle_database_instance_multi_az; oracle_autonomous_dw_cluster_automated_snapshot; oracle_object_storage_bucket_object_versioning,ibm_cloudant_tables_pitr_enabled; ibm_file_storage_have_backup_enabled; ibm_databases_instance_backup_enabled; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_cos_bucket_object_versioning,alicloud_tablestore_tables_pitr_enabled; alicloud_nas_have_backup_enabled; alicloud_rds_instance_backup_enabled; alicloud_rds_instance_multi_az; alicloud_analyticdb_cluster_automated_snapshot; alicloud_oss_bucket_object_versioning,36
CP-10(5),System Recovery And Reconstitution - System recovery and reconstitution | failover capability [withdrawn,automated,dynamodb_tables_pitr_enabled; efs_have_backup_enabled; rds_instance_backup_enabled; rds_instance_multi_az; redshift_cluster_automated_snapshot; s3_bucket_object_versioning,azure_cosmos_db_tables_pitr_enabled; azure_files_have_backup_enabled; azure_sql_instance_backup_enabled; azure_sql_instance_multi_az; azure_synapse_cluster_automated_snapshot; azure_storage_bucket_object_versioning,gcp_firestore_tables_pitr_enabled; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_bigquery_cluster_automated_snapshot; gcp_storage_bucket_object_versioning,oracle_nosql_tables_pitr_enabled; oracle_file_storage_have_backup_enabled; oracle_database_instance_backup_enabled; oracle_database_instance_multi_az; oracle_autonomous_dw_cluster_automated_snapshot; oracle_object_storage_bucket_object_versioning,ibm_cloudant_tables_pitr_enabled; ibm_file_storage_have_backup_enabled; ibm_databases_instance_backup_enabled; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_cos_bucket_object_versioning,alicloud_tablestore_tables_pitr_enabled; alicloud_nas_have_backup_enabled; alicloud_rds_instance_backup_enabled; alicloud_rds_instance_multi_az; alicloud_analyticdb_cluster_automated_snapshot; alicloud_oss_bucket_object_versioning,36
CP-10(6),System Recovery And Reconstitution - System recovery and reconstitution | component protection protect system compone,automated,dynamodb_tables_pitr_enabled; efs_have_backup_enabled; rds_instance_backup_enabled; rds_instance_multi_az; redshift_cluster_automated_snapshot; s3_bucket_object_versioning,azure_cosmos_db_tables_pitr_enabled; azure_files_have_backup_enabled; azure_sql_instance_backup_enabled; azure_sql_instance_multi_az; azure_synapse_cluster_automated_snapshot; azure_storage_bucket_object_versioning,gcp_firestore_tables_pitr_enabled; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_bigquery_cluster_automated_snapshot; gcp_storage_bucket_object_versioning,oracle_nosql_tables_pitr_enabled; oracle_file_storage_have_backup_enabled; oracle_database_instance_backup_enabled; oracle_database_instance_multi_az; oracle_autonomous_dw_cluster_automated_snapshot; oracle_object_storage_bucket_object_versioning,ibm_cloudant_tables_pitr_enabled; ibm_file_storage_have_backup_enabled; ibm_databases_instance_backup_enabled; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_cos_bucket_object_versioning,alicloud_tablestore_tables_pitr_enabled; alicloud_nas_have_backup_enabled; alicloud_rds_instance_backup_enabled; alicloud_rds_instance_multi_az; alicloud_analyticdb_cluster_automated_snapshot; alicloud_oss_bucket_object_versioning,36
CP-11,Alternate Communications Protocols,manual,,,,,,,0
CP-12,Safe Mode,manual,,,,,,,0
CP-13,Alternative Security Mechanisms,manual,,,,,,,0
IA-1-a,"Policy And Procedures - Develop, document, and disseminate to...",manual,,,,,,,0
IA-1-b,Policy And Procedures - Designate an [ assignment: organization-defined...,manual,,,,,,,0
IA-1-c,Policy And Procedures - Review and update the current...,manual,,,,,,,0
IA-3(1),Device Identification And Authentication - Device identification and authentication | cryptographic bidirectional authentic,manual,,,,,,,0
IA-3(1),Device Identification And Authentication - . ],manual,,,,,,,0
IA-3(2),Device Identification And Authentication - Device identification and authentication | cryptographic bidirectional network a,manual,,,,,,,0
IA-3(3),Device Identification And Authentication - Device identification and authentication | dynamic address allocation (a) where,manual,,,,,,,0
IA-3(4),Device Identification And Authentication - Device identification and authentication | device attestation handle device iden,manual,,,,,,,0
IA-4(1),Identifier Management - Identifier management | prohibit account identifiers as public identifiers prohi,manual,,,,,,,0
IA-4(1),Identifier Management - . ],manual,,,,,,,0
IA-4(2),Identifier Management - Identifier management | supervisor authorization [withdrawn,manual,,,,,,,0
IA-4(2),Identifier Management - . ],manual,,,,,,,0
IA-4(3),Identifier Management - Identifier management | multiple forms of certification [withdrawn,manual,,,,,,,0
IA-4(4),Identifier Management - Identifier management | identify user status manage individual identifiers by un,automated,iam_no_root_access_key,azure_active_directory_no_root_access_key,gcp_iam_no_root_access_key,oracle_identity_no_root_access_key,ibm_iam_no_root_access_key,alicloud_ram_no_root_access_key,6
IA-4(4),Identifier Management - . ],automated,iam_no_root_access_key,azure_active_directory_no_root_access_key,gcp_iam_no_root_access_key,oracle_identity_no_root_access_key,ibm_iam_no_root_access_key,alicloud_ram_no_root_access_key,6
IA-4(5),Identifier Management - Identifier management | dynamic management manage individual identifiers dynamic,manual,,,,,,,0
IA-4(6),Identifier Management - Identifier management | cross - organization management coordinate with the foll,manual,,,,,,,0
IA-4(7),Identifier Management - Identifier management | in - person registration [withdrawn,manual,,,,,,,0
IA-4(8),Identifier Management - Identifier management | pairwise pseudonymous identifiers generate pairwise pseu,automated,iam_no_root_access_key,azure_active_directory_no_root_access_key,gcp_iam_no_root_access_key,oracle_identity_no_root_access_key,ibm_iam_no_root_access_key,alicloud_ram_no_root_access_key,6
IA-4(9),Identifier Management - Identifier management | attribute maintenance and protection maintain the attrib,manual,,,,,,,0
IA-4-a,Identifier Management - Receiving authorization from [ assignment:...,manual,,,,,,,0
IA-4-b,Identifier Management - Selecting an identifier that identifies...,automated,iam_no_root_access_key,azure_active_directory_no_root_access_key,gcp_iam_no_root_access_key,oracle_identity_no_root_access_key,ibm_iam_no_root_access_key,alicloud_ram_no_root_access_key,6
IA-4-c,Identifier Management - Assigning the identifier to the...,manual,,,,,,,0
IA-4-d,Identifier Management - Preventing reuse of identifiers for...,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(1),Authenticator Management - Authenticator management | password - based authentication for password-based au,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(1),Authenticator Management - Enforce authorized access to the corresponding private key; and,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(1),Authenticator Management - Validate certificates by constructing and verifying a certification path to an a,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(1),Authenticator Management - . ],automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(1),Authenticator Management - And ia-2,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(10),Authenticator Management - Authenticator management | dynamic credential binding bind identities and authen,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(11),Authenticator Management - Authenticator management | hardware token - based authentication [withdrawn,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(12),Authenticator Management - Authenticator management | biometric authentication performance for biometric-ba,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(13),Authenticator Management - Authenticator management | expiration of cached authenticators prohibit the use,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(14),Authenticator Management - Authenticator management | managing content of pki trust stores for pki-based au,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(15),Authenticator Management - Authenticator management | gsa - approved products and services use only general,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(16),Authenticator Management - Authenticator management | in - person or trusted external party authenticator i,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(17),Authenticator Management - Authenticator management | presentation attack detection for biometric authentic,automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
IA-5(18),"Authenticator Management - Authenticator management | password managers nist sp 800-53, r ev",automated,iam_password_policy_minimum_length_14,azure_active_directory_password_policy_minimum_length_14,gcp_iam_password_policy_minimum_length_14,oracle_identity_password_policy_minimum_length_14,ibm_iam_password_policy_minimum_length_14,alicloud_ram_password_policy_minimum_length_14,6
