check_name,matched_rule_ids,method,confidence,reasoning
oracle_defender_ensure_defender_for_cosmosdb_is_on,oci.cloud_guard.target.ensure_defender_for_cosmosdb_is_on,ai_verified,high,"The check name and rule ID both specify enabling Cloud Guard Defender specifically for CosmosDB, indicating an exact match in service, action, and target resource."
oracle_defender_ensure_defender_for_databases_is_on,oci.cloud_guard.target.ensure_defender_for_databases_is_on,ai_verified,high,"The check name and rule ID have identical service, action, and target resource wording, indicating they implement the same security check for enabling Cloud Guard Defender for databases."
oracle_defender_ensure_defender_for_dns_is_on,oci.cloud_guard.target.ensure_defender_for_dns_is_on,ai_verified,high,"The check name and rule ID have identical service (Cloud Guard), action (ensure defender is on), and target resource (DNS) specifications."
oracle_defender_ensure_defender_for_keyvault_is_on,oci.cloud_guard.target.ensure_defender_for_keyvault_is_on,ai_verified,high,"The check name and rule ID both specify enabling Cloud Guard Defender specifically for Key Vault, indicating an exact service and resource match."
oracle_defender_ensure_defender_for_oracle_sql_databases_is_on,oci.cloud_guard.target.ensure_defender_for_oracle_sql_databases_is_on,ai_verified,high,"The check name and rule ID have identical service (Cloud Guard), action (ensure defender is on), and target resource (Oracle SQL databases) specifications."
oracle_defender_ensure_defender_for_os_relational_databases_is_on,oci.cloud_guard.target.ensure_defender_for_os_relational_databases_is_on,ai_verified,high,"The rule ID exactly matches the check name in service (Cloud Guard), action (ensure defender is on), and target resource (OS relational databases)."
oracle_defender_ensure_defender_for_server_is_on,oci.cloud_guard.target.ensure_defender_for_server_is_on,ai_verified,high,The check name specifically mentions 'defender for server' which exactly matches the first candidate rule's focus on server protection.
oracle_defender_ensure_defender_for_sql_servers_is_on,oci.cloud_guard.target.ensure_defender_for_sql_servers_is_on,ai_verified,high,"The check name and rule ID have identical service (Cloud Guard), action (ensure defender is on), and target resource (SQL Servers) specifications."
oracle_defender_ensure_defender_for_storage_is_on,oci.cloud_guard.target.ensure_defender_for_storage_is_on,ai_verified,high,"The rule directly matches the service (Cloud Guard), action (ensure defender is on), and target resource (storage) specified in the check name."
oracle_defender_ensure_iot_hub_defender_is_on,oci.cloud_guard.target.ensure_iot_hub_defender_is_on,ai_verified,high,"The check name and rule ID both specify ensuring IoT Hub Defender is on, matching service, action, and target resource exactly."
oracle_defender_ensure_mcas_is_enabled,oci.cloud_guard.target.ensure_mcas_is_enabled,ai_verified,high,The check name 'oracle_defender_ensure_mcas_is_enabled' directly matches candidate rule #2 'ensure_mcas_is_enabled' for the same Oracle Cloud Infrastructure (OCI) Cloud Guard service and MCAS (Microso
oracle_defender_ensure_notify_alerts_severity_is_high,oci.cloud_guard.target.ensure_notify_alerts_severity_is_high,ai_verified,high,"The rule ID exactly matches the check name in service (Cloud Guard), action (ensure notify alerts severity is high), and target resource, implementing the same security violation detection."
oracle_defender_ensure_notify_emails_to_owners,oci.cloud_guard.target.ensure_notify_emails_to_owners,ai_verified,high,"The rule ID exactly matches the check name's service (Cloud Guard), action (ensure notify emails to owners), and target resource (target), implementing the same security notification requirement."
oracle_defender_ensure_system_updates_are_applied,oci.cloud_guard.target.ensure_system_updates_are_applied,ai_verified,high,"The rule name directly matches the check name in service, action, and target resource, indicating it implements the same security check for system updates."
oracle_defender_ensure_wdatp_is_enabled,oci.cloud_guard.target.ensure_wdatp_is_enabled,ai_verified,high,"The check name 'oracle_defender_ensure_wdatp_is_enabled' directly matches the candidate rule 'ensure_wdatp_is_enabled' with identical service (Oracle Cloud Infrastructure/Cloud Guard), action (ensure "
oracle_devops_project_no_secrets_in_variables,oci.devops.project.no_secrets_in_variables,token_match_high,0.67,Jaccard=0.67
oracle_devops_project_source_repo_url_no_sensitive_credentials,oci.devops.project.source_repo_url_no_sensitive_credentials,token_match_high,0.78,Jaccard=0.78
oracle_directconnect_connection_redundancy,oci.virtual_network.vcn.connection_redundancy,ai_verified,high,"The check name directly matches the service (virtual_network), action (connection_redundancy), and target resource (VCN) in the rule, indicating it detects the same redundancy violation for Oracle Dir"
oracle_directconnect_virtual_interface_redundancy,oci.virtual_network.vnic.virtual_interface_redundancy,ai_verified,high,"The rule directly matches the service (virtual network), action (redundancy), and target resource (virtual interface) of the check name."
oracle_directoryservice_directory_log_forwarding_enabled,oci.identity.user.directory_log_forwarding_enabled,ai_verified,high,"This rule directly matches the service (directory/identity), action (log forwarding), and target resource (directory) specified in the check name."
oracle_directoryservice_supported_mfa_radius_enabled,oci.identity.user.supported_mfa_radius_enabled,ai_verified,high,Both the check name and the rule focus on enabling RADIUS-based MFA for user authentication in Oracle Cloud Identity.
oracle_dms_endpoint_redis_in_transit_encryption_enabled,oci.redis.cluster.cluster_in_transit_encryption_enabled;oci.redis.cluster.redis_cluster_in_transit_encryption_enabled,ai_verified,high,"Both rules check Redis cluster in-transit encryption, matching the service (Redis), action (encryption check), and target resource (cluster) of the original DMS endpoint check."
oracle_dms_instance_multi_az_enabled,oci.database.db_system.instance_multi_az_enabled,ai_verified,high,The check name and rule both target the Oracle Database service (DMS/DB System) and validate Multi-AZ deployment for database instances.
oracle_dms_replication_task_source_logging_enabled,oci.database.autonomous_database.replication_task_source_logging_enabled,ai_verified,high,"This rule directly matches the service (database), action (replication task source logging), and target resource (autonomous database) specified in the check name."
oracle_dms_replication_task_target_logging_enabled,oci.database.autonomous_database.replication_task_target_logging_enabled,ai_verified,high,"The check name and rule both target Oracle Database Migration Service (DMS) replication tasks, specifically ensuring logging is enabled for the target side, indicating a direct match in service, actio"
oracle_dns_dnssec_disabled,oci.dns.zone.dns_security_zone_dnssec_enabled,ai_verified,high,"Both check for DNSSEC being disabled on DNS zones, with the candidate rule specifically verifying that DNSSEC is enabled for security zones."
oracle_dns_rsasha1_in_use_to_key_sign_in_dnssec,oci.dns.zone.rsasha1_in_use_to_zone_sign_dnssec,ai_verified,high,This rule specifically matches the check name's focus on RSASHA1 algorithm usage for DNSSEC key signing in DNS zones.
oracle_dns_rsasha1_in_use_to_zone_sign_in_dnssec,oci.dns.zone.rsasha1_in_use_to_zone_sign_dnssec,token_match_high,0.71,Jaccard=0.71
oracle_documentdb_cluster_monitoring_log_export,oci.nosql.table.cluster_monitoring_log_export,ai_verified,low,"The service (nosql) does not match the target resource (documentdb), so it is not a direct implementation of the same check."
oracle_documentdb_cluster_multi_az_enabled,oci.database.cluster.cluster_multi_az_enabled,ai_verified,high,"The check name specifies Oracle DocumentDB (a NoSQL database service), which aligns with the OCI Database service for clusters, and the rule directly matches the multi-AZ requirement for clusters."
oracle_documentdb_cluster_storage_encrypted,oci.database.autonomous_database.cluster_storage_encrypted,deep_review_medium,medium,"Both controls enforce storage encryption for database clusters, but the check name specifies 'documentdb' while the candidate is for 'autonomous_database', indicating a similar concept with different Oracle service terminology."
oracle_dynamodb_accelerator_cluster_encryption_enabled,oci.nosql.table.accelerator_cluster_encryption_enabled,ai_verified,high,"The check name and rule both target Oracle Cloud NoSQL (DynamoDB accelerator) cluster encryption at rest, ensuring the same service, resource, and security control match."
oracle_dynamodb_accelerator_cluster_in_transit_encryption_enabled,oci.nosql.table.accelerator_cluster_in_transit_encryption_enabled,ai_verified,high,Both checks target Oracle Cloud Infrastructure NoSQL (DynamoDB accelerator) clusters and specifically verify in-transit encryption is enabled for accelerator clusters.
oracle_dynamodb_accelerator_cluster_multi_az,oci.nosql.table.accelerator_cluster_multi_az,ai_verified,high,"The check name directly matches the service (NoSQL/DynamoDB accelerator), action (multi-AZ), and target resource (cluster) of the top candidate rule."
oracle_dynamodb_autoscaling_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
