check_name,matched_rule_ids,method,confidence,reasoning
ibm_floating_ip_attached,ibm.vpc.activity.floating_ip_change,ai_verified,high,"This rule directly monitors floating IP assignment changes, which matches the security check for floating IP attachment status."
ibm_fsx_backup_enabled,,ai_rejected,none,"The check name 'ibm_fsx_backup_enabled' refers to backup for IBM File Storage (FSx), but all candidate rules are for unrelated services like databases, certificates, containers, and activity monitorin"
ibm_fsx_file_system_copy_tags_to_backups_enabled,,weak_match,0.10,weak token overlap — likely no matching rule
ibm_fsx_file_system_copy_tags_to_volumes_enabled,,weak_match,0.10,weak token overlap — likely no matching rule
ibm_fsx_windows_file_system_multi_az_enabled,,weak_match,0.11,weak token overlap — likely no matching rule
ibm_functions_function_not_publicly_accessible,,ai_rejected,none,"No rule matches because the check targets IBM Cloud Functions (functions) for public accessibility, while all candidates target different services like VPC images, container registries, or unrelated s"
ibm_functions_function_url_public,ibm.object_storage.bucket.no_public_access,deep_review_medium,medium,"Both controls focus on preventing public internet access to cloud resources, though one is for IBM Functions URLs and the other for Object Storage buckets."
ibm_gcr_container_scanning_enabled,ibm.container_registry.image.no_critical_vulnerabilities,ai_verified,high,"The check name 'ibm_gcr_container_scanning_enabled' directly corresponds to enabling vulnerability scanning for container images, which is implemented by the rule that checks for no critical vulnerabi"
ibm_glacier_vaults_policy_public_access,ibm.object_storage.bucket.no_public_access,deep_review_medium,medium,"Both controls focus on preventing public access to storage resources, with the check name targeting IBM Glacier vaults and the candidate targeting object storage buckets."
ibm_glue_data_catalogs_connection_passwodatabase_encryption_enabled,ibm.databases.deployment.encryption_at_rest_enabled,deep_review_medium,medium,"The check name refers to database connection password encryption, which is conceptually related to database encryption at rest, though not an exact match."
ibm_glue_data_catalogs_metadata_encryption_enabled,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_medium,medium,"Both controls enforce encryption at rest for data storage services, though one is for Glue data catalogs and the other for Object Storage buckets."
ibm_glue_data_catalogs_not_publicly_accessible,,ai_rejected,none,"No candidate rule matches the service (Glue Data Catalog), action (public access restriction), and target resource (data catalog) of the given check."
ibm_glue_development_endpoints_cos_encryption_enabled,,ai_rejected,none,"The check name targets IBM Glue development endpoints with COS encryption, but all candidate rules are for IBM VPC images/volumes or COS bucket activity, not Glue encryption."
ibm_glue_development_endpoints_job_bookmark_encryption_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_glue_development_endpoints_monitoring_logs_encryption_enabled,ibm.object_storage.bucket.encryption_at_rest_enabled,deep_review_medium,medium,"Both controls enforce encryption at rest for data storage, though the check name specifies Glue development endpoints while the candidate is for object storage."
ibm_glue_etl_jobs_amazon_cos_encryption_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_glue_etl_jobs_job_bookmark_encryption_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_glue_etl_jobs_logging_enabled,,ai_rejected,none,"The check name refers to ETL job logging in IBM Glue, but none of the candidate rules address Glue service or ETL job logging specifically."
ibm_glue_etl_jobs_monitoring_logs_encryption_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_glue_ml_transform_encrypted_at_rest,ibm.databases.deployment.encryption_at_rest_enabled,deep_review_medium,medium,"Both enforce encryption at rest, but the check name specifies AWS Glue ML transforms while the candidate is a general database encryption rule."
ibm_guardduty_is_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_guardduty_no_high_severity_findings,ibm.scc.audit.high_finding,ai_verified,high,"Both the check name and the rule focus on detecting high-severity security findings, with SCC being IBM's security compliance service analogous to GuardDuty's alerting function."
ibm_iam_account_access_approval_enabled,,ai_rejected,none,"No catalog rule matches the specific check for IBM IAM account access approval being enabled, as the candidates focus on public access, MFA, token expiration, or activity monitoring instead."
ibm_iam_account_mfa_check,ibm.iam_identity.account.mfa_enabled,token_match_high,0.80,Jaccard=0.80
ibm_iam_account_mfa_status_check,ibm.iam_identity.account.mfa_enabled,token_match_high,0.67,Jaccard=0.67
ibm_iam_api_key_unused_detection,,ai_rejected,none,"None of the candidate rules detect unused API keys; they monitor creation, deletion, description, lifespan, or creation restrictions, not inactivity."
ibm_iam_api_keys_rotation_90_days_check,ibm.iam_identity.api_key.not_long_lived,deep_review_medium,medium,"Both controls address API key rotation requirements, with the check name specifying 90-day rotation and the candidate rule preventing long-lived API keys, representing the same security concept with different phrasing."
ibm_iam_audit_logs_enabled,,ai_rejected,none,"The check name 'ibm_iam_audit_logs_enabled' targets IAM audit logging, but none of the candidate rules (which focus on MFA, SCC findings, or compliance violations) match this specific service, action,"
ibm_iam_avoid_root_usage,,ai_rejected,none,"None of the candidate rules address root account usage detection, which is a distinct security check from MFA, policy changes, or account settings."
ibm_iam_aws_attached_policy_no_administrative_privileges,,ai_rejected,none,"The check name targets AWS policies attached in IBM IAM with administrative privileges, but none of the candidate rules specifically check for administrative privileges or AWS-attached policies."
ibm_iam_cloud_asset_inventory_enabled,,ai_rejected,none,"The check name refers to enabling cloud asset inventory, which is unrelated to IAM policy changes, MFA, access groups, or account settings."
ibm_iam_console_mfa_enabled,ibm.iam_identity.account.mfa_enabled,ai_verified,high,"This rule directly checks whether MFA is enabled for IAM console access, matching the service (IAM), action (MFA check), and target resource (account-level MFA configuration)."
ibm_iam_cos_public_access_check,ibm.object_storage.bucket.no_public_access;ibm.cos.activity.bucket_created_public,ai_verified,high,"Both rules specifically target public access controls for IBM Cloud Object Storage (COS) buckets, which matches the service and security violation described in the check name."
ibm_iam_custom_role_has_permissions_to_administer_resource_locks,,weak_match,0.18,weak token overlap — likely no matching rule
ibm_iam_customer_attached_policy_no_administrative_privileges,ibm.iam_policy_management.policy.no_wildcard_actions,deep_review_medium,medium,"The check name focuses on preventing administrative privileges, which aligns with the candidate's enforcement against overly permissive actions like wildcards that could grant such privileges."
ibm_iam_customer_unattached_policy_no_administrative_privileges,ibm.iam_policy_management.policy.no_wildcard_actions,deep_review_medium,medium,"The check name targets policies without administrative privileges, which aligns with the candidate's focus on restricting overly permissive actions, though the phrasing differs."
ibm_iam_group_has_users,ibm.iam_access_groups.access_group.no_orphaned_group,ai_verified,high,Both the check name and this rule focus on ensuring IAM access groups contain users to prevent orphaned/empty groups.
