unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,aws_checks,azure_checks,gcp_checks,oracle_checks,ibm_checks,alicloud_checks,k8s_checks,source_file
cis_alicloud_5.2,CIS_ALICLOUD,2.0.0,5.2,5 Section,Ensure that there are no publicly accessible objects in storage  buckets,A bucket is a container used to store objects in Object Storage Service (OSS). All objects in OSS are stored in buckets. It is recommended that storage object ACL should not grant public access.,Automated,,,,,,alicloud_oss_bucket_object_acl_private_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.1,CIS_ALICLOUD,,5.2.1,5 Section,Minimize the admission of privileged containers,Do	not	generally	permit	containers	to	be	run	with	the	securityContext.privileged	flag set	to	true.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.2,CIS_ALICLOUD,,5.2.2,5 Section,Minimize the admission of containers wishing to share the host process ID namespace,Do	not	generally	permit	containers	to	be	run	with	the	hostPID	flag	set	to	true.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.3,CIS_ALICLOUD,,5.2.3,5 Section,Minimize the admission of containers wishing to share the host IPC namespace,Do	not	generally	permit	containers	to	be	run	with	the	hostIPC	flag	set	to	true.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.4,CIS_ALICLOUD,,5.2.4,5 Section,Minimize the admission of containers wishing to share the host network namespace,Do	not	generally	permit	containers	to	be	run	with	the	hostNetwork	flag	set	to	true.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.5,CIS_ALICLOUD,,5.2.5,5 Section,Minimize the admission of containers with allowPrivilegeEscalation,Do	not	generally	permit	containers	to	be	run	with	the	allowPrivilegeEscalation	flag	set to	true.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.6,CIS_ALICLOUD,,5.2.6,5 Section,Minimize the admission of root containers,Do	not	generally	permit	containers	to	be	run	as	the	root	user.,Automated,,,,,,alicloud_ack_psp_root_user_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.7,CIS_ALICLOUD,,5.2.7,5 Section,Minimize the admission of containers with the NET_RAW capability,Do	not	generally	permit	containers	with	the	potentially	dangerous	NET_RAW	capability.,Automated,,,,,,alicloud_ack_psp_net_raw_capability_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.8,CIS_ALICLOUD,,5.2.8,5 Section,Minimize the admission of containers with added capabilities,Do	not	generally	permit	containers	with	capabilities	assigned	beyond	the	default	set.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.2.9,CIS_ALICLOUD,,5.2.9,5 Section,Minimize the admission of containers with capabilities assigned,There	are	a	variety	of	CNI	plugins	available	for	Kubernetes.	If	the	CNI	in	use	does	not support	Network	Policies	it	may	not	be	possible	to	effectively	restrict	traffic	in	the	cluster.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.3,CIS_ALICLOUD,2.0.0,5.3,5 Section,Ensure that logging is enabled for OSS buckets,"OSS Bucket Access Logging generates a log that contains access records for each request made to your OSS bucket. An access log record contains details about the request, such as the request type, the resources specified in the request worked, and the time and date the request was processed. It is recommended that bucket access logging be enabled on the OSS bucket.",Automated,,,,,,alicloud_oss_bucket_logging_status_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.3.2,CIS_ALICLOUD,,5.3.2,5 Section,Ensure that all Namespaces have Network Policies defined,Kubernetes	supports	mounting	secrets	as	data	volumes	or	as	environment	variables. Minimize	the	use	of	environment	variable	secrets.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.4,CIS_ALICLOUD,2.0.0,5.4,5 Section,Ensure that 'Secure transfer required' is set to 'Enabled',Enable the data encryption in transit.,Automated,,,,,,alicloud_oss_bucket_https_only_enforcement,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.4.2,CIS_ALICLOUD,,5.4.2,5 Section,Consider external secret storage,Configure	Image	Provenance	for	your	deployment.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.5,CIS_ALICLOUD,2.0.0,5.5,5 Section,Ensure that the shared URL signature expires within an hour,Expire the shared URL signature within an hour.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.6,CIS_ALICLOUD,2.0.0,5.6,5 Section,Ensure that URL signature is allowed only over https,URL signature is a URL that grants access rights to OSS. You can add signature information to a URL so that you can forward the URL to the third party for authorized access.A URL signature can be provided to the third party for authorized access.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.6.1,CIS_ALICLOUD,,5.6.1,5 Section,Create administrative boundaries between resources using namespaces,Use	namespaces	to	isolate	your	Kubernetes	objects.,Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.6.2,CIS_ALICLOUD,,5.6.2,5 Section,Ensure that the seccomp profile is set to runtime/default in your pod definitions,Enable	runtime/default	seccomp	profile	in	your	pod	definitions.,Automated,,,,,,alicloud_ack_pod_seccomp_profile_runtime_default_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.6.3,CIS_ALICLOUD,,5.6.3,5 Section,Apply Security Context to Your Pods and Containers,Apply	Security	Context	to	Your	Pods	and	Containers,Automated,,,,,,alicloud_ack_pod_security_context_presence_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.6.4,CIS_ALICLOUD,,5.6.4,5 Section,The default namespace should not be used,"Kubernetes	provides	a	default	namespace,	where	objects	are	placed	if	no	namespace	is specified	for	them.	Placing	objects	in	this	namespace	makes	application	of	RBAC	and	other controls	more	difficult.",Manual,,,,,,,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.7,CIS_ALICLOUD,2.0.0,5.7,5 Section,Ensure network access rule for storage bucket is not set to  publicly accessible,"Restricting default network access helps to provide a new layer of security, since OSS accept connections from clients on any network. To limit access to selected networks, the default action must be changed.",Automated,,,,,,alicloud_oss_bucket_public_access_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.8,CIS_ALICLOUD,2.0.0,5.8,5 Section,Ensure server-side encryption is set to ‘Encrypt with Service  Key’,Enable server-side encryption (Encrypt with Service Key) for objects.,Automated,,,,,,alicloud_oss_bucket_encryption_at_rest_sse_kms_service_key_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_5.9,CIS_ALICLOUD,2.0.0,5.9,5 Section,Ensure server-side encryption is set to ‘Encrypt with BYOK’,Enable server-side encryption (Encrypt with BYOK) for objects.,Automated,,,,,,alicloud_oss_bucket_encryption_byok_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.1,CIS_ALICLOUD,2.0.0,6.1,6 Section,Ensure that RDS instance requires all incoming connections  to use SSL,It is recommended to enforce all incoming connections to SQL database instance to use SSL.,Automated,,,,,,alicloud_rds_instance_ssl_in_transit_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.1.1,CIS_ALICLOUD,,6.1.1,6 Section,Ensure Image Vulnerability Scanning using ACR image scanning or a third party provider,Scan	images	stored	in	Alibaba	Cloud	Container	Registry	(ACR)	for	vulnerabilities.,Automated,,,,,,alicloud_acr_repository_vulnerability_scanning_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.1.2,CIS_ALICLOUD,,6.1.2,6 Section,Minimize user access to ACR,"Restrict	user	access	to	ACR,	limiting	interaction	with	build	images	to	only	authorized personnel	and	service	accounts.",Automated,,,,,,alicloud_acr_instance_access_policy_and_network_restriction_audit,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.1.3,CIS_ALICLOUD,,6.1.3,6 Section,Minimize cluster access to read-only for ACR,Configure	the	Cluster	Service	Account	with	Storage	Object	Viewer	Role	to	only	allow	read- only	access	to	ACR.,Automated,,,,,,alicloud_ack_ram_role_acr_read_only_access_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.1.4,CIS_ALICLOUD,,6.1.4,6 Section,Minimize Container Registries to only those approved,Use	approved	container	registries.,Automated,,,,,,alicloud_ack_cluster_approved_container_registries_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.2,CIS_ALICLOUD,2.0.0,6.2,6 Section,Ensure that RDS Instances are not open to the world,Database Server should accept connections only from trusted Network(s)/IP(s) and restrict access from the world.,Automated,,,,,,alicloud_rds_instance_whitelist_restricted_access,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.2.1,CIS_ALICLOUD,,6.2.1,6 Section,Ensure Kubernetes Secrets are encrypted using keys managed in KMS,"Encrypt	Kubernetes	secrets,	stored	in	etcd,	at	the	application-layer	using	a	customer- managed	key	in	Cloud	KMS.",Automated,,,,,,alicloud_ack_cluster_secret_encryption_kms_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3,CIS_ALICLOUD,2.0.0,6.3,6 Section,Ensure that 'Auditing' is set to 'On' for applicable database  instances,Enable SQL auditing on all RDS except SQL Server 2012/2016/2017 and MariaDB TX.,Automated,,,,,,alicloud_rds_instance_sql_auditing_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3.1,CIS_ALICLOUD,,6.3.1,6 Section,Restrict Access to the Control Plane Endpoint,Enable	Endpoint	Private	Access	to	restrict	access	to	the	cluster's	control	plane	to	only	an allowlist	of	authorized	IPs.,Automated,,,,,,alicloud_ack_cluster_control_plane_private_access_and_ip_allowlist_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3.2,CIS_ALICLOUD,,6.3.2,6 Section,Ensure clusters are created with Private Endpoint Enabled and Public Access Disabled,Disable	access	to	the	Kubernetes	API	from	outside	the	node	network	if	it	is	not	required.,Automated,,,,,,alicloud_ack_cluster_endpoint_private_enabled_public_disabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3.3,CIS_ALICLOUD,,6.3.3,6 Section,Ensure clusters are created with Private Nodes,"Disable	public	IP	addresses	for	cluster	nodes,	so	that	they	only	have	private	IP	addresses. Private	Nodes	are	nodes	with	no	public	IP	addresses.",Automated,,,,,,alicloud_ack_cluster_nodes_private_ip_enforced,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3.4,CIS_ALICLOUD,,6.3.4,6 Section,Ensure Network Policy is Enabled and set as appropriate,Use	Network	Policy	to	restrict	pod	to	pod	traffic	within	a	cluster	and	segregate	workloads.,Automated,,,,,,alicloud_ack_cluster_network_policy_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.3.5,CIS_ALICLOUD,,6.3.5,6 Section,Encrypt traffic to HTTPS load balancers with TLS certificates,Encrypt	traffic	to	HTTPS	load	balancers	using	TLS	certificates.,Automated,,,,,,alicloud_ack_load_balancer_https_tls_encryption_in_transit,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.4,CIS_ALICLOUD,2.0.0,6.4,6 Section,Ensure that 'Auditing' Retention is 'greater than 6 months',Database SQL Audit Retention should be configured to be greater than 90 days.,Automated,,,,,,alicloud_rds_instance_sql_audit_retention_period_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.4.1,CIS_ALICLOUD,,6.4.1,6 Section,Enable data disk encryption for Alibaba Cloud Disks,Use	Customer-Managed	Encryption	Keys	(CMEK)	to	encrypt	the	Aliaba	Cloud	Disk	and attached	it	as	data	disk	in	ACK	cluster.,Automated,,,,,,alicloud_ack_ebs_data_disk_cmek_encryption_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.5,CIS_ALICLOUD,2.0.0,6.5,6 Section,Ensure that 'TDE' is set to 'Enabled' on for applicable  database instance,Enable Transparent Data Encryption on every RDS instance.,Automated,,,,,,alicloud_rds_instance_tde_status_check,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.5.1,CIS_ALICLOUD,,6.5.1,6 Section,Ensure Cluster Auditing is Enabled,Send	cluster	audit	logs	to	a	remote	aggregator	to	mitigate	the	risk	of	local	tampering	in	the event	of	a	breach.,Automated,,,,,,alicloud_ack_cluster_audit_logging_remote_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
cis_alicloud_6.6,CIS_ALICLOUD,2.0.0,6.6,6 Section,Ensure RDS instance TDE protector is encrypted with BYOK  (Use your own key),"TDE with BYOK support provides increased transparency and control, increased security with an HSM-backed KMS service, and promotion of separation of duties. With TDE, data is encrypted at rest with a symmetric key (called the database encryption key). With BYOK support for TDE, the DEK can be protected with an asymmetric key that is stored in the KMS. Based on business needs or criticality of data, it is recommended that the TDE protector is encrypted by a key that is managed by the data owner (",Automated,,,,,,alicloud_rds_instance_tde_encryption_byok_enabled,,cis_compliance_agent/alicloud_agent/alicloud_controls_FINAL_20251031_171157.csv
