id,title,program_name,final_confidence,automation_summary,source
10.3.1.1,Ensure that 'Enable key rotation reminders' is enabled for each Storage Account,azure_storage_account_key_rotation_reminders_enabled,HIGH,Resource: Storage Accounts | API: Use Azure Resource Manager API and PowerShell command `Get-AzStorageAccount`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.1.2,Ensure that Storage Account access keys are periodically regenerated,azure_storage_account_access_keys_rotated,HIGH,Resource: ** Storage Accounts | API: **,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.1.3,Ensure 'Allow storage account key access' for Azure Storage Accounts is 'Disabled',azure_storage_account_shared_key_access_disabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.2.1,Ensure Private Endpoints are used to access Storage Accounts,azure_storage_account_private_endpoint_used,HIGH,"Resource: ** Storage Accounts | API: ** Azure Resource Manager API calls, specifically `GET https://management.azure.com/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Storage/storageAccounts?api-version=2021-04-01`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.2.2,Ensure that 'Public Network Access' is 'Disabled' for storage accounts,azure_storage_account_public_network_access_disabled,HIGH,Resource: Storage Accounts | API: `az storage account show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.2.3,Ensure default network access rule for storage accounts is set to deny,azure_storage_account_network_access_restrictions_denied,HIGH,Resource: ** Storage Accounts | API: ** `az storage account list --query '[*].networkRuleSet'` and `Get-AzStorageAccountNetworkRuleset`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.3.1,Ensure that 'Default to Microsoft Entra authorization in the Azure portal' is set to 'Enabled',azure_storage_account_default_to_auth_enabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account list --query [*].[name,defaultToOAuthAuthentication]`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.4,Ensure that 'Secure transfer required' is set to 'Enabled',azure_storage_account_https_only_enabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account list --query ""[*].[name,enableHttpsTrafficOnly]""`",
10.3.5,Ensure 'Allow Azure services on the trusted services list to access this storage account' is Enabled for Storage Account Access,azure_storage_account_trusted_services_enabled,HIGH,Resource: Storage Accounts | API: `az storage account list --query '[*].networkRuleSet'`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.6,Ensure Soft Delete is Enabled for Azure Containers and Blob Storage,azure_storage_blob_soft_delete_enabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage blob service-properties delete-policy show`, `az storage account blob-service-properties show`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.7,Ensure the 'Minimum TLS version' for storage accounts is set to 'Version 1.2',azure_storage_account_minimum_tls_version_configured,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account show`, `Get-AzStorageAccount`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.8,Ensure 'Cross Tenant Replication' is not enabled,azure_storage_account_cross_tenant_replication_disabled,HIGH,"Resource: Storage Accounts | API: `az storage account list --query ""[*].[name,allowCrossTenantReplication]""`",1. https://learn.microsoft.com/en-us/azure/storage/blobs/object-replication-prevent- cross-tenant-policies?tabs=portal
10.3.9,Ensure that 'Allow Blob Anonymous Access' is set to 'Disabled',azure_storage_account_blob_access_disabled,HIGH,Resource: Storage Accounts | API: az storage account show,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.10,Ensure Azure Resource Manager Delete locks are applied to Azure Storage Accounts,azure_storage_account_delete_lock_verification,HIGH,Resource: ** Storage Accounts | API: ** `az lock list` and `Get-AzResourceLock`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.11,Ensure Azure Resource Manager ReadOnly locks are considered for Azure Storage Accounts,azure_storage_account_readonly_lock_verification,HIGH,"Resource: Storage Accounts | API: `az lock list`, `Get-AzResourceLock`",CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
10.3.12,Ensure Redundancy is set to 'geo-redundant storage (GRS)' on critical Azure Storage Accounts,azure_storage_account_redundancy_grs_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_FOUNDATIONS_BENCHMARK_V4.0.0_updated_20250825_190952.json
2.1.1.1,Ensure 'Allowed Protocols' for shared access signature (SAS) tokens is set to 'HTTPS Only',azure_storage_sas_https_only,HIGH,Resource: ** Storage Accounts | API: ** `az storage account generate-sas` with appropriate parameters,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.1.1.2,Ensure that shared access signature (SAS) tokens expire within an hour,azure_storage_sas_token_expiry_check,HIGH,Resource: ** Storage Accounts | API: ** `az storage account list` followed by `az storage account show` or equivalent PowerShell cmdlets,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.1.1.3,Ensure stored access policies (SAP) are used when generating shared access signature (SAS) tokens,azure_storage_sas_policy_verification,HIGH,Resource: ** Storage Accounts | API: ** `az storage container policy list`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.1.2.1.1,Ensure Critical Data is Encrypted with Microsoft Managed Keys (MMK),azure_storage_account_encryption_microsoft_managed_keys_enabled,HIGH,Resource: Storage Accounts | API: az storage account show,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.1.2.2.1,Ensure Critical Data is Encrypted with Customer Managed Keys (CMK),azure_storage_account_encryption_customer_managed_keys_enabled,HIGH,Resource: Storage Accounts | API: `az storage account show --name <accountName> --resource-group <resourceGroupName>`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.2.1.1,Ensure public network access is Disabled,azure_storage_account_public_network_access_disabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account show --name <storage_account_name> --query ""publicNetworkAccess"" --output tsv`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.2.1.2,Ensure Network Access Rules are set to Deny-by-default,azure_network_security_nsg_deny_by_default_configured,HIGH,Resource: Network Security Groups (NSGs) | API: `az network nsg rule list` to enumerate security rules within NSGs,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
2.2.2.1,Ensure Private Endpoints are used to access {service},azure_network_private_endpoint_usage_verified,HIGH,Resource: ** Virtual Networks and associated Private Endpoints | API: **,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
4.1,Ensure 'Key encryption key' is set to a customer-managed key for Azure Managed Lustre file systems,azure_lustre_filesystem_key_encryption_key_verified,HIGH,Resource: Azure Managed Lustre File Systems | API: `az amlfs list` and `az amlfs show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.1.1,Ensure soft delete on Backup vaults is Enabled,azure_backup_vault_soft_delete_enabled,HIGH,Resource: Backup Vaults | API: `az dataprotection backup-vault show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.1.2,Ensure immutability for Backup vaults is Enabled,azure_dataprotection_backup_vault_immutability_enabled,HIGH,Resource: ** Backup Vaults | API: ** `az dataprotection backup-vault list` and `az dataprotection backup-vault show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.1.3,Ensure backup data in Backup vaults is encrypted using customer-managed keys (CMK),azure_aks_acr_readonly_access_check,HIGH,"Resource: ** AKS Clusters, Azure Container Registry | API: ** `az role assignment list`, `az aks show`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.1.4,Ensure 'Use infrastructure encryption for this vault' is enabled on Backup vaults,azure_aks_container_registry_approved,HIGH,Resource: ** AKS Clusters | API: ** Azure Policy,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.1.6,Ensure 'Cross Subscription Restore' is set to 'Disabled' or 'Permanently Disabled' on Backup vaults,azure_dataprotection_backup_vault_cross_subscription_restore_disabled,HIGH,Resource: Backup Vaults | API: - List Backup vaults: `az dataprotection backup-vault list`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.1,Ensure soft delete on Recovery Services vaults is Enabled,azure_aks_service_accounts_dedicated_usage_verified,HIGH,Resource: ** AKS Clusters | API: ** Use `kubectl get rolebindings` and `kubectl get clusterrolebindings` to list and verify role assignments for service accounts.,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.2,Ensure immutability for Recovery Services vaults is Enabled,azure_vm_ssh_key_permissions_check,HIGH,Resource: Virtual Machines | API: Azure CLI or PowerShell scripts executed via Azure Automation or Runbooks,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.4,Ensure 'Use infrastructure encryption for this vault' is enabled on Recovery Services vaults,azure_backup_recovery_services_vault_infrastructure_encryption_enabled,HIGH,"Resource: Recovery Services Vaults | API: `az backup vault list`, `az backup vault encryption show`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.5,Ensure public network access on Recovery Services vaults is Disabled,azure_backup_recovery_services_vault_public_network_access_disabled,HIGH,"Resource: Recovery Services Vaults | API: `az backup vault list`, `az backup vault show`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.6,Ensure 'Cross Region Restore' is set to 'Enabled' on Recovery Services vaults,azure_recovery_services_vault_cross_region_restore_enabled,HIGH,Resource: ** Recovery Services Vaults | API: ** `az backup vault show --resource-group <resource-group> --name <recovery-services-vault>`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
5.2.7,Ensure 'Cross Subscription Restore' is set to 'Disabled' or 'Permanently Disabled' on Recovery Services vaults,azure_backup_vault_cross_subscription_restore_disabled,HIGH,Resource: ** Recovery Services Vaults | API: ** `az backup vault list` and `az backup vault show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
8.1,Ensure soft delete for Azure File Shares is Enabled,azure_network_nsg_rdp_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list --query ""[].{name:name, securityRules:securityRules}"" --output json`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
8.2,Ensure root squash for NFS file shares is configured,azure_storage_share_root_squash_configured,HIGH,"Resource: Storage Accounts | API: `az storage account list`, `az storage share-rm show`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
8.3,Ensure 'SMB protocol version' is set to 'SMB 3.1.1' or higher for SMB file shares,azure_network_nsg_udp_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list --query ""[].{name:name, securityRules:securityRules[?protocol=='UDP' && (sourceAddressPrefix=='*' || sourceAddressPrefix=='Internet' || sourceAddressPrefix=='0.0.0.0')]}""`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
8.4,Ensure 'SMB channel encryption' is set to 'AES-256-GCM' or higher for SMB file shares,azure_network_nsg_http_access_restricted,HIGH,"Resource: ** Network Security Groups (NSGs) | API: ** `az network nsg list`, `az network nsg rule list`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
10.1,Ensure 'Encryption key source' is set to 'Customer Managed Key' for Azure NetApp Files accounts,azure_netappfiles_encryption_key_source_check,HIGH,"Resource: ** Azure NetApp Files | API: ** `az netappfiles account list`, `az netappfiles account show`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.1,Ensure 'Allowed Protocols' for shared access signature (SAS) tokens is set to 'HTTPS Only',azure_storage_sas_https_only_check,HIGH,Resource: Storage Accounts | API: `az storage container generate-sas` with `--https-only` parameter,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.2,Ensure that shared access signature (SAS) tokens expire within an hour,azure_storage_sas_token_expiry_check,HIGH,"Resource: ** Storage Accounts | API: ** `az storage container policy list`, `Get-AzStorageContainerStoredAccessPolicy`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.3,Ensure that soft delete for blobs on Azure Blob Storage storage accounts is Enabled,azure_storage_blob_soft_delete_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage blob service-properties delete-policy show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.4,Ensure stored access policies (SAP) are used when generating shared access signature (SAS) tokens,azure_storage_container_check_sas_policy,HIGH,"Resource: Storage Accounts | API: `az storage container policy list`, `az storage container generate-sas`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.5,Ensure 'Versioning' is set to 'Enabled' on Azure Blob Storage storage accounts,azure_storage_blob_versioning_enabled,HIGH,Resource: ** Storage Accounts | API: **,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
11.6,Ensure locked immutability policies are used for containers storing business-critical blob data,azure_storage_immutability_policy_locked_check,HIGH,Resource: ** Storage Accounts | API: **,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
12.1,Ensure double encryption is used for Azure Data Box in high-security environments,azure_databox_jobs_double_encryption_enabled,HIGH,Resource: ** Azure Data Box | API: **,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
15.1,Ensure 'Public network access' is set to 'Disabled' on Azure Elastic SAN,azure_batch_account_customer_managed_keys_enabled,HIGH,Resource: ** Azure Batch Accounts | API: ** `az batch account show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
15.2,Ensure customer-managed keys (CMK) are used to encrypt data at rest on Azure Elastic SAN volume groups,azure_batch_pool_disk_encryption_enabled,HIGH,Resource: ** Azure Batch Pools | API: ** Azure CLI using `az batch pool show` or Azure Resource Manager API,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
16.1,Ensure 'Allowed Protocols' for shared access signature (SAS) tokens is set to 'HTTPS Only',azure_storage_sas_https_only,HIGH,Resource: ** Storage Accounts | API: ** `az storage account generate-sas`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
16.2,Ensure that shared access signature (SAS) tokens expire within an hour,azure_storage_sas_token_expiration_check,HIGH,Resource: ** Storage Accounts | API: ** `az storage container policy list`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
16.3,Ensure stored access policies (SAP) are used when generating shared access signature (SAS) tokens,azure_storage_sas_policy_verification,HIGH,"Resource: Storage Accounts | API: `az storage container policy list`, `Get-AzStorageContainerStoredAccessPolicy`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.1,Ensure that 'Enable key rotation reminders' is enabled for each Storage Account,azure_storage_account_key_rotation_reminders_enabled,HIGH,Resource: ** Storage Accounts | API: ** Get-AzStorageAccount,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.2,Ensure 'Allowed Protocols' for shared access signature (SAS) tokens is set to 'HTTPS Only',azure_storage_account_sas_https_only,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show` and `az storage account generate-sas`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.3,Ensure that Storage Account Access Keys are Periodically Regenerated,azure_storage_account_access_keys_rotated,HIGH,Resource: ** Storage Accounts | API: ** Use `az storage account list` to enumerate storage accounts and `az monitor activity-log list` to check for key rotation events.,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.4,Ensure that shared access signature (SAS) tokens expire within an hour,azure_storage_sas_token_expiration_check,HIGH,"Resource: Storage Accounts | API: `az storage container policy list`, `Get-AzStorageContainerStoredAccessPolicy`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.5,Ensure 'Allow storage account key access' for Azure Storage Accounts is 'Disabled',azure_storage_account_allow_shared_key_access_disabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.1.6,Ensure Storage for Critical Data are Encrypted with Customer Managed Keys (CMK),azure_storage_account_customer_managed_keys_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show --name <storage_account_name> --resource-group <resource_group_name>`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.2.1,Ensure Private Endpoints are used to access Storage Accounts,azure_storage_account_private_endpoint_compliance_check,HIGH,Resource: Storage Accounts | API: `az storage account show` and `az network private-endpoint-connection list`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.2.2,Ensure that 'Public Network Access' is 'Disabled' for storage accounts,azure_storage_account_public_network_access_disabled,HIGH,"Resource: Storage Accounts | API: `az storage account show`, `Get-AzStorageAccount`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.2.3,Ensure Default Network Access Rule for Storage Accounts is Set to Deny,azure_storage_account_default_network_access_rule_set_to_deny,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account list --query '[].{Name:name, DefaultAction:networkRuleSet.defaultAction}'`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.4,Ensure that 'Secure transfer required' is set to 'Enabled',azure_storage_account_https_only_enabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account list --query ""[*].[name, enableHttpsTrafficOnly]""`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.5,Ensure that ‘Enable Infrastructure Encryption’ for Each Storage Account in Azure Storage is Set to ‘enabled’,azure_storage_account_infrastructure_encryption_enabled,HIGH,"Resource: Storage Accounts | API: `az storage account show`, `Get-AzStorageAccount`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.6,Ensure 'Allow Azure services on the trusted services list to access this storage account' is Enabled for Storage Account Access,azure_storage_account_trusted_services_access_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account list --query '[*].networkRuleSet'` and PowerShell `Get-AzStorageAccountNetworkRuleset`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.7,Ensure Soft Delete is Enabled for Azure Containers and Blob Storage,azure_storage_account_soft_delete_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage blob service-properties delete-policy show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.8, 'Write',azure_storage_account_logging_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage logging show --services q --account-name <storageAccountName>`,"Enabling this setting can have a high impact on the cost of the log analytics service and data storage used by logging more data per each request. Do not enable this without determining your need for this level of logging, and do not forget to check in on data usage and projected cost. Some users have seen their logging costs increase from $10 per month to $10,000 per month."
17.9, 'Write',azure_storage_account_blob_service_logging_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage logging show --services b --account-name <storageAccountName>`,"Being a level 2, enabling this setting can have a high impact on the cost of data storage used for logging more data per each request. Do not enable this without determining your need for this level of logging or forget to check in on data usage and projected cost."
17.10, 'Write',azure_storage_account_table_logging_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage logging show`,"Being a level 2, enabling this setting can have a high impact on the cost of data storage used for logging more data per each request. Do not enable this without determining your need for this level of logging or forget to check in on data usage and projected cost."
17.11,Ensure the 'Minimum TLS version' for storage accounts is set to 'Version 1.2',azure_storage_account_minimum_tls_version_configured,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.12,Ensure 'Cross Tenant Replication' is not enabled,azure_storage_account_cross_tenant_replication_disabled,HIGH,"Resource: ** Storage Accounts | API: ** `az storage account list --query ""[*].[name, allowCrossTenantReplication]""`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.13,Ensure that 'Allow Blob Anonymous Access' is set to 'Disabled',azure_storage_account_blob_anonymous_access_disabled,HIGH,Resource: Storage Accounts | API: az storage account show,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.14,Ensure Azure Resource Manager Delete locks are applied to Azure Storage Accounts,azure_storage_account_lock_delete_configured,HIGH,"Resource: Storage Accounts | API: - Azure CLI: `az lock list --resource-group <resource-group> --resource-name <storage-account> --resource-type ""Microsoft.Storage/storageAccounts""`",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.15,Ensure Azure Resource Manager ReadOnly locks are considered for Azure Storage Accounts,azure_storage_account_readonly_lock_verification,HIGH,"Resource: Storage Accounts | API: `az lock list` for Azure CLI, `Get-AzResourceLock` for PowerShell",CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
17.16,Ensure Redundancy is set to 'geo-redundant storage (GRS)' on critical Azure Storage Accounts,azure_storage_account_redundancy_geo_redundant_enabled,HIGH,Resource: ** Storage Accounts | API: ** `az storage account show`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
18.1,Ensure that shared access signature (SAS) tokens expire within an hour,azure_storage_sas_token_expiration_check,HIGH,Resource: Storage Accounts | API: `az storage blob list` or `Get-AzStorageBlob`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
18.2,Ensure stored access policies (SAP) are used when generating shared access signature (SAS) tokens,azure_storage_sas_policy_verification,HIGH,Resource: ** Storage Accounts | API: ** `az storage container policy list`,CIS_MICROSOFT_AZURE_STORAGE_SERVICES_BENCHMARK_V1.0.0_updated_20250825_191043.json
