rule_id,provider,service,category,severity,title,description,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,action_category,posture_category,source_file
aws.threat.correlation.cloudtrail.sts_assume_role_from_external,aws,threat,threat,high,Threat: STS Assume Role From External,Role assumed by external/unexpected principal — cross-account access token used.,log,lateral_movement,lateral_movement,T1550.001,75,network_security_and_connectivity,audit_activity,network_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.sts_assume_role_from_external.yaml
aws.threat.correlation.cloudtrail.terminate_instances,aws,threat,threat,high,Threat: Terminate Instances,Multiple EC2 instances terminated — bulk compute destruction.,log,data_destruction,impact,T1578.003,78,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.terminate_instances.yaml
aws.threat.correlation.cloudtrail.update_assume_role_policy,aws,threat,threat,high,Threat: Update Assume Role Policy,IAM role trust policy updated — who can assume this role has changed.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.cloudtrail.update_assume_role_policy.yaml
aws.threat.correlation.cover_tracks,aws,threat,threat,critical,Correlation: Cover Tracks,"Evidence deletion pattern — logs, trails, or monitoring disabled in sequence.",log_correlation,defense_evasion,defense_evasion,T1562.008,90,logging_monitoring_and_alerting,modify,security_posture,aws_rule_ciem/threat/aws.threat.correlation.cover_tracks.yaml
aws.threat.correlation.credential_compromise,aws,threat,threat,critical,Correlation: Credential Compromise,Credential compromise pattern detected — credentials accessed or exfiltrated.,log_correlation,credential_access,credential_access,T1552.005,92,identity_and_access_management,read,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.credential_compromise.yaml
aws.threat.correlation.data_destruction,aws,threat,threat,critical,Correlation: Data Destruction,"Data destruction campaign detected: multiple destructive operations (bucket delete, DB delete, instance termination, KMS key deletion) executed in sequence by the same principal within 30 minutes.",log_correlation,data_destruction,impact,T1485,95,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.data_destruction.yaml
aws.threat.correlation.data_exfil,aws,threat,threat,critical,Correlation: Data Exfil,Data exfiltration pattern — large volume of data leaving account.,log_correlation,data_exfiltration,exfiltration,T1537,90,data_protection_and_privacy,exfiltration,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.data_exfil.yaml
aws.threat.correlation.lateral_movement,aws,threat,threat,critical,Correlation: Lateral Movement,Lateral movement chain detected: enumeration → cross-account role assumption → network pivot.,log_correlation,lateral_movement,lateral_movement;discovery,T1548.005;T1580,92,network_security_and_connectivity,network,network_posture,aws_rule_ciem/threat/aws.threat.correlation.lateral_movement.yaml
aws.threat.correlation.privilege_escalation_chain,aws,threat,threat,critical,Correlation: Privilege Escalation Chain,Privilege escalation chain — sequence of permission-expanding operations detected.,log_correlation,privilege_escalation,privilege_escalation,T1098.003,95,identity_and_access_management,privilege_escalation,iam_posture,aws_rule_ciem/threat/aws.threat.correlation.privilege_escalation_chain.yaml
aws.threat.correlation.ransomware,aws,threat,threat,critical,Correlation: Ransomware,Ransomware-like pattern — mass data encryption or deletion in progress.,log_correlation,data_destruction,impact,T1486,98,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/threat/aws.threat.correlation.ransomware.yaml
aws.threat.correlation.recon_then_exploit,aws,threat,threat,critical,Correlation: Recon Then Exploit,Recon-then-exploit pattern — enumeration immediately followed by exploitation.,log_correlation,discovery,discovery;initial_access,T1580;T1190,90,threat_detection,create,threat_posture,aws_rule_ciem/threat/aws.threat.correlation.recon_then_exploit.yaml
aws.vpc.cloudtrail.dhcp_options_modified,aws,vpc,vpc,medium,VPC: Dhcp Options Modified,VPC DHCP options set modified — DNS or domain settings changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,audit_activity,security_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.dhcp_options_modified.yaml
aws.vpc.cloudtrail.flow_logs_deleted,aws,vpc,vpc,high,VPC: Flow Logs Deleted,VPC flow logs deleted — network traffic visibility eliminated.,log,defense_evasion,defense_evasion,T1562.008,78,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.flow_logs_deleted.yaml
aws.vpc.cloudtrail.igw_attached,aws,vpc,vpc,high,VPC: Igw Attached,Internet gateway attached to VPC — direct internet exposure added.,log,lateral_movement,lateral_movement;initial_access,T1563.001;T1190,75,network_security_and_connectivity,network,network_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.igw_attached.yaml
aws.vpc.cloudtrail.nat_gateway_created,aws,vpc,vpc,medium,VPC: Nat Gateway Created,NAT gateway created — enables outbound internet access from private subnets.,log,lateral_movement,lateral_movement,T1090.003,50,network_security_and_connectivity,create,network_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.nat_gateway_created.yaml
aws.vpc.cloudtrail.network_acl_permissive,aws,vpc,vpc,high,VPC: Network ACL Permissive,Network ACL rule permits all traffic — subnet-level security control removed.,log,defense_evasion,defense_evasion,T1562.007,72,network_security_and_connectivity,audit_activity,security_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.network_acl_permissive.yaml
aws.vpc.cloudtrail.sg_all_ports_open,aws,vpc,vpc,critical,VPC: Sg All Ports Open,Security group opened to all ports — exposes all services to internet access.,log,defense_evasion,defense_evasion;initial_access,T1562.007;T1190,88,network_security_and_connectivity,network,security_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.sg_all_ports_open.yaml
aws.vpc.cloudtrail.transit_gateway_modified,aws,vpc,vpc,medium,VPC: Transit Gateway Modified,Transit gateway modified — inter-VPC routing changed.,log,lateral_movement,lateral_movement,T1563.001,55,network_security_and_connectivity,audit_activity,network_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.transit_gateway_modified.yaml
aws.vpc.cloudtrail.vpc_endpoint_created,aws,vpc,vpc,medium,VPC: VPC Endpoint Created,VPC endpoint created — private connectivity to AWS service established.,log,lateral_movement,lateral_movement,T1090.003,50,network_security_and_connectivity,create,network_posture,aws_rule_ciem/vpc/aws.vpc.cloudtrail.vpc_endpoint_created.yaml
aws.vpc.flow_log.database_port,aws,vpc,vpc,medium,VPC: Database Port,Database port traffic in VPC flow logs — direct database connection attempt.,log,discovery,discovery,T1046,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.database_port.yaml
aws.vpc.flow_log.dns_traffic,aws,vpc,vpc,low,VPC: DNS Traffic,DNS traffic observed in VPC flow logs — baseline network activity.,log,discovery,discovery,T1046,20,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.dns_traffic.yaml
aws.vpc.flow_log.high_port_traffic,aws,vpc,vpc,low,VPC: High Port Traffic,High ephemeral port traffic in VPC flow logs — normal application traffic or port scan.,log,discovery,discovery,T1046,20,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.high_port_traffic.yaml
aws.vpc.flow_log.icmp_flood,aws,vpc,vpc,medium,VPC: Icmp Flood,ICMP flood detected in VPC flow logs — possible denial of service.,log,web_attack,impact,T1498,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.icmp_flood.yaml
aws.vpc.flow_log.internal_portscan,aws,vpc,vpc,medium,VPC: Internal Portscan,Internal port scan in VPC flow logs — east-west lateral reconnaissance.,log,discovery,discovery,T1046,58,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.internal_portscan.yaml
aws.vpc.flow_log.large_data_transfer,aws,vpc,vpc,high,VPC: Large Data Transfer,Large data transfer in VPC flow logs — bulk movement to external destination.,log,data_exfiltration,exfiltration,T1048,78,network_security_and_connectivity,exfiltration,data_security_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.large_data_transfer.yaml
aws.vpc.flow_log.rdp_inbound,aws,vpc,vpc,high,VPC: Rdp Inbound,Inbound RDP (port 3389) traffic detected — remote desktop access attempt.,log,lateral_movement,lateral_movement,T1021.001,75,network_security_and_connectivity,network,network_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.rdp_inbound.yaml
aws.vpc.flow_log.rejected_traffic,aws,vpc,vpc,low,VPC: Rejected Traffic,VPC flow log rejected traffic — connection blocked by security group or NACL.,log,discovery,discovery,T1046,25,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.rejected_traffic.yaml
aws.vpc.flow_log.ssh_inbound,aws,vpc,vpc,medium,VPC: Ssh Inbound,Inbound SSH (port 22) traffic detected — remote shell access.,log,lateral_movement,lateral_movement,T1021.004,55,network_security_and_connectivity,network,network_posture,aws_rule_ciem/vpc/aws.vpc.flow_log.ssh_inbound.yaml
aws.waf.web_acl_log.allowed_request,aws,waf,waf,low,WAF: Allowed Request,WAF allowed a potentially matching request — verify rule configuration.,log,discovery,initial_access,T1190,20,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.allowed_request.yaml
aws.waf.web_acl_log.anonymous_ip_block,aws,waf,waf,medium,WAF: Anonymous IP Block,WAF blocked request from anonymous IP (Tor/VPN/proxy) — potential attacker anonymization.,log,web_attack,initial_access,T1090,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.anonymous_ip_block.yaml
aws.waf.web_acl_log.aws_managed_rule_block,aws,waf,waf,medium,WAF: Aws Managed Rule Block,WAF AWS managed rule triggered and blocked request — known attack pattern detected.,log,web_attack,initial_access,T1190,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.aws_managed_rule_block.yaml
aws.waf.web_acl_log.bot_control_block,aws,waf,waf,medium,WAF: Bot Control Block,WAF bot control blocked automated request — bot or scraper activity detected.,log,web_attack,initial_access,T1595.001,50,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.bot_control_block.yaml
aws.waf.web_acl_log.custom_rule_block,aws,waf,waf,medium,WAF: Custom Rule Block,WAF custom rule blocked request — organization-defined security policy enforced.,log,web_attack,initial_access,T1190,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.custom_rule_block.yaml
aws.waf.web_acl_log.geo_restriction_block,aws,waf,waf,medium,WAF: Geo Restriction Block,WAF geo-restriction blocked request from prohibited country.,log,web_attack,initial_access,T1590,45,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.geo_restriction_block.yaml
aws.waf.web_acl_log.ip_reputation_block,aws,waf,waf,high,WAF: IP Reputation Block,WAF IP reputation list blocked request — known malicious IP detected.,log,web_attack,initial_access,T1090,68,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.ip_reputation_block.yaml
aws.waf.web_acl_log.known_bad_input_block,aws,waf,waf,high,WAF: Known Bad Input Block,WAF known-bad-input rule blocked request — malformed or attack payload detected.,log,web_attack,initial_access,T1190,72,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.known_bad_input_block.yaml
aws.waf.web_acl_log.log4j_exploit_block,aws,waf,waf,critical,WAF: Log4j Exploit Block,WAF Log4Shell (Log4j) exploit attempt blocked — CVE-2021-44228 attack pattern detected.,log,web_attack,initial_access,T1190,90,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.log4j_exploit_block.yaml
aws.waf.web_acl_log.rate_limit_triggered,aws,waf,waf,medium,WAF: Rate Limit Triggered,WAF rate-based rule triggered — excessive request volume from single source.,log,web_attack,initial_access,T1498,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.rate_limit_triggered.yaml
aws.waf.web_acl_log.request_blocked,aws,waf,waf,medium,WAF: Request Blocked,WAF blocked an HTTP request — security rule matched.,log,web_attack,initial_access,T1190,50,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.request_blocked.yaml
aws.waf.web_acl_log.request_counted,aws,waf,waf,low,WAF: Request Counted,WAF counted (but did not block) a matching request — monitoring threshold reached.,log,discovery,discovery,T1595.002,20,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.request_counted.yaml
aws.waf.web_acl_log.size_constraint_block,aws,waf,waf,medium,WAF: Size Constraint Block,WAF size constraint rule blocked oversized request — possible buffer overflow attempt.,log,web_attack,initial_access,T1190,50,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.size_constraint_block.yaml
aws.waf.web_acl_log.sqli_detected,aws,waf,waf,critical,WAF: Sqli Detected,WAF detected SQL injection pattern — database attack attempt blocked.,log,web_attack,initial_access,T1190,92,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.sqli_detected.yaml
aws.waf.web_acl_log.xss_detected,aws,waf,waf,high,WAF: Xss Detected,WAF detected cross-site scripting (XSS) pattern — web attack blocked.,log,web_attack,initial_access,T1190,80,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/waf/aws.waf.web_acl_log.xss_detected.yaml
