framework,control_id,control_title,csp,rule_type,suggested_rule_id,intent
CANADA_PBMM,AC-6(10),Least Privilege (10),aws,ciem,aws.cloudtrail.audit.console_login_without_mfa,Detect privileged role assumption and console logins without MFA to enforce least privilege access patterns.
CANADA_PBMM,AC-6(10),Least Privilege (10),azure,ciem,azure.aad.audit.privileged_role_activation,Monitor privileged role activations and attempts to bypass Just-In-Time (JIT) VM access controls.
CANADA_PBMM,AC-6(10),Least Privilege (10),azure,ciem,azure.monitor.activity_log.bypass_just_in_time,Monitor privileged role activations and attempts to bypass Just-In-Time (JIT) VM access controls.
CANADA_PBMM,AC-6(10),Least Privilege (10),gcp,ciem,gcp.iam.audit.service_account_key_creation,Detect service account key creation and broad IAM changes that may escalate privileges beyond necessity.
CANADA_PBMM,AC-6(10),Least Privilege (10),gcp,ciem,gcp.cloudaudit.activity_log.project_iam_change,Detect service account key creation and broad IAM changes that may escalate privileges beyond necessity.
CANADA_PBMM,AC-6(10),Least Privilege (10),oracle,ciem,oci.audit.activity_log.dynamic_group_membership_change,Identify changes to dynamic group memberships and administrative policy attachments that grant excessive permissions.
CANADA_PBMM,AC-6(10),Least Privilege (10),oracle,ciem,oci.identity.audit.policy_attachment_admin,Identify changes to dynamic group memberships and administrative policy attachments that grant excessive permissions.
CANADA_PBMM,AC-6(10),Least Privilege (10),ibm,ciem,ibm.iam.activity_log.service_id_api_key_creation,Monitor service ID API key generation and privileged resource provisioning actions.
CANADA_PBMM,AC-6(10),Least Privilege (10),ibm,ciem,ibm.resource_controller.audit.instance_provision_privileged,Monitor service ID API key generation and privileged resource provisioning actions.
CANADA_PBMM,AC-6(10),Least Privilege (10),alicloud,ciem,alicloud.ram.activity_log.attach_policy_to_user,Detect direct policy attachments to users and privileged console sign-ins without role-based controls.
CANADA_PBMM,AC-6(10),Least Privilege (10),alicloud,ciem,alicloud.actiontrail.audit.console_signin_privileged,Detect direct policy attachments to users and privileged console sign-ins without role-based controls.
CANADA_PBMM,AC-6(10),Least Privilege (10),k8s,ciem,k8s.rbac.audit.clusterrolebinding_creation,Identify high-privilege ClusterRoleBinding creations and multi-step chains using ServiceAccount tokens for privilege escalation.
CANADA_PBMM,AC-6(10),Least Privilege (10),k8s,ciem,k8s.audit.chain.serviceaccount_token_escalation,Identify high-privilege ClusterRoleBinding creations and multi-step chains using ServiceAccount tokens for privilege escalation.
CANADA_PBMM,AU-2(3),Audit Events (3),aws,ciem,aws.cloudtrail.audit.log_deletion,"Detect CloudTrail log deletion or stop, and multi-step chain of critical privilege use followed by log tampering."
CANADA_PBMM,AU-2(3),Audit Events (3),aws,ciem,aws.cloudtrail.chain.defense_evasion,"Detect CloudTrail log deletion or stop, and multi-step chain of critical privilege use followed by log tampering."
CANADA_PBMM,AU-2(3),Audit Events (3),azure,ciem,azure.monitor.activity_log.export_disable,"Detect disabling or deletion of Activity Log export, and anomalous sequence of high-risk actions across services."
CANADA_PBMM,AU-2(3),Audit Events (3),azure,ciem,azure.security.chain.anomaly_pattern,"Detect disabling or deletion of Activity Log export, and anomalous sequence of high-risk actions across services."
CANADA_PBMM,AU-2(3),Audit Events (3),gcp,ciem,gcp.logging.audit.sink_deletion,"Detect deletion or modification of Log Sinks, and chained events suggesting privilege escalation via service account key creation and use."
CANADA_PBMM,AU-2(3),Audit Events (3),gcp,ciem,gcp.iam.chain.privilege_escalation,"Detect deletion or modification of Log Sinks, and chained events suggesting privilege escalation via service account key creation and use."
CANADA_PBMM,AU-2(3),Audit Events (3),oracle,ciem,oci.audit.activity_log.config_change,"Detect changes to Audit configuration or retention, and chain of user privilege elevation followed by audit policy modification."
CANADA_PBMM,AU-2(3),Audit Events (3),oracle,ciem,oci.identity.chain.defense_evasion,"Detect changes to Audit configuration or retention, and chain of user privilege elevation followed by audit policy modification."
CANADA_PBMM,AU-2(3),Audit Events (3),ibm,ciem,ibm.activitytracker.audit.event_routing_disable,"Detect disabling of event routing in Activity Tracker, and anomalous chain of IAM policy changes and resource deletions."
CANADA_PBMM,AU-2(3),Audit Events (3),ibm,ciem,ibm.iam.chain.anomalous_access,"Detect disabling of event routing in Activity Tracker, and anomalous chain of IAM policy changes and resource deletions."
CANADA_PBMM,AU-2(3),Audit Events (3),alicloud,ciem,alicloud.actiontrail.audit.trail_stop,"Detect stopping or deletion of ActionTrail trails, and chained RAM policy modifications with immediate privileged API calls."
CANADA_PBMM,AU-2(3),Audit Events (3),alicloud,ciem,alicloud.ram.chain.privileged_action,"Detect stopping or deletion of ActionTrail trails, and chained RAM policy modifications with immediate privileged API calls."
CANADA_PBMM,AU-2(3),Audit Events (3),k8s,ciem,k8s.audit.audit_policy_change,"Detect modifications to the audit policy or webhook configuration, and chain of secret access, pod exec, and log deletion events."
CANADA_PBMM,AU-2(3),Audit Events (3),k8s,ciem,k8s.chain.defense_evasion,"Detect modifications to the audit policy or webhook configuration, and chain of secret access, pod exec, and log deletion events."
CANADA_PBMM,AU-3(1),Content of Audit Records (1),aws,ciem,aws.cloudtrail.activity_log.delete,Detect deletion or modification of CloudTrail logs to ensure audit record integrity and prevent defense evasion
CANADA_PBMM,AU-3(1),Content of Audit Records (1),aws,ciem,aws.cloudtrail.audit.modify,Detect deletion or modification of CloudTrail logs to ensure audit record integrity and prevent defense evasion
CANADA_PBMM,AU-3(1),Content of Audit Records (1),azure,ciem,azure.monitor.activity_log.delete,Detect deletion of activity logs or disabling of diagnostic settings that could compromise audit record content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),azure,ciem,azure.policy.audit.disable,Detect deletion of activity logs or disabling of diagnostic settings that could compromise audit record content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),gcp,ciem,gcp.logging.audit.sink_delete,Detect removal of log sinks or permission changes to Cloud Storage audit log buckets that may affect audit content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),gcp,ciem,gcp.iam.activity_log.bucket_perm_change,Detect removal of log sinks or permission changes to Cloud Storage audit log buckets that may affect audit content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),oracle,ciem,oci.audit.activity_log.config_change,Detect audit service configuration changes followed by log object deletions that could tamper with audit records
CANADA_PBMM,AU-3(1),Content of Audit Records (1),oracle,ciem,oci.objectstorage.chain.log_deletion,Detect audit service configuration changes followed by log object deletions that could tamper with audit records
CANADA_PBMM,AU-3(1),Content of Audit Records (1),ibm,ciem,ibm.activitytracker.activity_log.route_delete,Detect deletion of Activity Tracker routes or chained actions disabling log exports to obscure audit content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),ibm,ciem,ibm.cloudauditlog.chain.export_disable,Detect deletion of Activity Tracker routes or chained actions disabling log exports to obscure audit content
CANADA_PBMM,AU-3(1),Content of Audit Records (1),alicloud,ciem,alicloud.actiontrail.activity_log.trail_delete,Detect ActionTrail trail deletions or OSS lifecycle rules targeting audit logs to prevent audit record loss
CANADA_PBMM,AU-3(1),Content of Audit Records (1),alicloud,ciem,alicloud.oss.chain.log_lifecycle,Detect ActionTrail trail deletions or OSS lifecycle rules targeting audit logs to prevent audit record loss
CANADA_PBMM,AU-3(1),Content of Audit Records (1),k8s,ciem,k8s.audit.chain.policy_delete_pod,Detect chained deletion of audit policy followed by privileged pod execution that could bypass audit logging
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",aws,ciem,aws.iam.activity_log.assume_role,Detect privileged IAM role assumption and attempts to disable CloudTrail logging for defense evasion
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",aws,ciem,aws.cloudtrail.audit.stop_logging,Detect privileged IAM role assumption and attempts to disable CloudTrail logging for defense evasion
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",azure,ciem,azure.monitor.activity_log.delete_alert,Detect deletion of activity log alerts and disabling of Azure Security Center to evade monitoring
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",azure,ciem,azure.security.audit.disable_asc,Detect deletion of activity log alerts and disabling of Azure Security Center to evade monitoring
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",gcp,ciem,gcp.iam.activity_log.set_iam_policy,Detect IAM policy changes that grant excessive permissions and deletion of log sinks to obstruct audit review
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",gcp,ciem,gcp.logging.audit.sink_delete,Detect IAM policy changes that grant excessive permissions and deletion of log sinks to obstruct audit review
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",oracle,ciem,oci.audit.audit.update_config,Detect modifications to audit configurations and multi-step IAM changes indicative of privilege escalation attempts
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",oracle,ciem,oci.identity.chain.privilege_escalation,Detect modifications to audit configurations and multi-step IAM changes indicative of privilege escalation attempts
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",ibm,ciem,ibm.iam.activity_log.service_id_apikey,Detect service ID API key creation with high privileges and deletion of Activity Tracker events to hide actions
CANADA_PBMM,AU-6(1),"Audit Record Review, Analysis, and Reporting (1)",ibm,ciem,ibm.activity_tracker.audit.delete_event,Detect service ID API key creation with high privileges and deletion of Activity Tracker events to hide actions
