framework,control_id,control_title,csp,suggested_rule_id,intent
CANADA_PBMM,IR-4(3),Incident Handling (3),oracle,oci.audit.configuration.retention_period_days,Check that Audit log retention period is configured for incident investigation.
CANADA_PBMM,IR-4(3),Incident Handling (3),ibm,ibm.activity_tracker.route.retention_enabled,Check that Activity Tracker route has log retention enabled for incident handling.
CANADA_PBMM,IR-4(3),Incident Handling (3),alicloud,alicloud.actiontrail.trail.oss_write_enabled,Check that ActionTrail is enabled and delivering logs to OSS for incident analysis.
CANADA_PBMM,IR-4(3),Incident Handling (3),k8s,k8s.audit.policy.log_backend,Check that an audit policy with a log backend is configured for cluster incident handling.
CANADA_PBMM,IR-9(3),(title not in local sources),aws,aws.iam.password_policy.minimum_length,Check IAM password policy enforces a minimum password length.
CANADA_PBMM,IR-9(3),(title not in local sources),azure,azure.aad.password_policy.minimum_length,Check Azure AD password policy enforces a minimum password length.
CANADA_PBMM,IR-9(3),(title not in local sources),gcp,gcp.iam.password_policy.minimum_length,Check IAM password policy enforces a minimum password length.
CANADA_PBMM,IR-9(3),(title not in local sources),oracle,oci.iam.password_policy.minimum_length,Check IAM password policy enforces a minimum password length.
CANADA_PBMM,IR-9(3),(title not in local sources),ibm,ibm.iam.password_policy.minimum_length,Check IAM password policy enforces a minimum password length.
CANADA_PBMM,IR-9(3),(title not in local sources),alicloud,alicloud.ram.password_policy.minimum_length,Check RAM password policy enforces a minimum password length.
CANADA_PBMM,MA-3(1),Maintenance Tools (1),aws,aws.iam.policy.deny_maintenance_tools,Check IAM policies for explicit denies on actions used by unauthorized maintenance tools.
CANADA_PBMM,MA-3(1),Maintenance Tools (1),azure,azure.authorization.role_definition.deny_maintenance_tools,Check custom RBAC role definitions for denies on compute/disk maintenance actions.
CANADA_PBMM,MA-3(1),Maintenance Tools (1),gcp,gcp.iam.policy.deny_maintenance_tools,Check IAM policy bindings for denies on compute/disk maintenance permissions.
CANADA_PBMM,MA-3(2),Maintenance Tools (2),aws,aws.iam.policy.deny_maintenance_tools,Check IAM policies for explicit denies on maintenance tool actions.
CANADA_PBMM,MA-3(2),Maintenance Tools (2),azure,azure.authorization.role_definition.deny_maintenance_tools,Check RBAC custom role definitions for denies on maintenance resource actions.
CANADA_PBMM,MA-3(2),Maintenance Tools (2),gcp,gcp.iam.policy.deny_maintenance_tools,Check IAM policy bindings for denies on maintenance-related permissions.
CANADA_PBMM,MA-3(2),Maintenance Tools (2),oracle,oci.iam.policy.deny_maintenance_tools,Check IAM policies for statements denying maintenance tool usage.
CANADA_PBMM,MA-3(2),Maintenance Tools (2),alicloud,alicloud.ram.policy.deny_maintenance_tools,Check RAM policies for denies on actions related to maintenance tools.
CANADA_PBMM,MA-3(3),Maintenance Tools (3),aws,aws.iam.policy.action,Check IAM policies for unauthorized maintenance tool actions
CANADA_PBMM,MA-3(3),Maintenance Tools (3),azure,azure.authorization.role_definition.action,Check role definitions for unauthorized maintenance tool actions
CANADA_PBMM,MA-3(3),Maintenance Tools (3),gcp,gcp.iam.role.permission,Check IAM custom roles for unauthorized maintenance tool actions
CANADA_PBMM,MA-3(3),Maintenance Tools (3),k8s,k8s.rbac.role.rule,Check RBAC roles for unauthorized maintenance tool actions
CANADA_PBMM,MA-4(1),Nonlocal Maintenance (1),aws,aws.iam.policy.principal_condition,Check IAM policies for nonlocal maintenance sessions require MFA or other strong authentication.
CANADA_PBMM,MA-4(1),Nonlocal Maintenance (1),azure,azure.authorization.role_assignment.condition,"Check role assignments for nonlocal maintenance require conditional access (e.g., MFA, IP)."
CANADA_PBMM,MA-4(1),Nonlocal Maintenance (1),gcp,gcp.iam.policy.binding.condition,"Check IAM policy bindings for nonlocal maintenance require conditional access (e.g., MFA, VPC SC)."
CANADA_PBMM,MA-4(1),Nonlocal Maintenance (1),k8s,k8s.rbac.rolebinding.annotations,Check RBAC RoleBindings for nonlocal access require specific authentication annotations.
CANADA_PBMM,MA-4(2),Nonlocal Maintenance (2),aws,aws.ec2.instance.maintenance_behavior,Check that EC2 instances are configured to stop/terminate rather than hibernate for non-local maintenance.
CANADA_PBMM,MA-4(2),Nonlocal Maintenance (2),azure,azure.compute.virtual_machine.maintenance_behavior,Check that Azure VMs are configured to deallocate on stop for non-local maintenance.
CANADA_PBMM,MA-4(2),Nonlocal Maintenance (2),gcp,gcp.compute.instance.maintenance_behavior,Check that Compute Engine instances are configured to terminate on stop for non-local maintenance.
CANADA_PBMM,MA-4(3),Nonlocal Maintenance (3),aws,aws.ec2.instance.maintenance_policy,Check EC2 instances have automated or approved maintenance policies configured.
CANADA_PBMM,MA-4(3),Nonlocal Maintenance (3),azure,azure.compute.virtual_machine.maintenance_config,Check Virtual Machines have automated or approved maintenance configurations.
CANADA_PBMM,MA-4(3),Nonlocal Maintenance (3),gcp,gcp.compute.instance.maintenance_policy,Check Compute Engine instances have automated or approved maintenance policies.
CANADA_PBMM,MA-4(6),Nonlocal Maintenance (6),aws,aws.iam.policy.condition_source_ip,Check IAM policies for maintenance actions to ensure they require a source IP from an approved network.
CANADA_PBMM,MA-4(6),Nonlocal Maintenance (6),azure,azure.authorization.role_assignment.condition_ip,Check role assignment conditions for maintenance actions to ensure they require a source IP from an approved network.
CANADA_PBMM,MA-4(6),Nonlocal Maintenance (6),gcp,gcp.iam.policy.condition_ip,Check IAM policy bindings for maintenance actions to ensure they require a source IP from an approved network.
CANADA_PBMM,MP-8(1),(title not in local sources),aws,aws.media_import_export.job.encryption_enabled,Check that AWS Import/Export jobs require encryption for media.
CANADA_PBMM,RA-5(1),Vulnerability Monitoring and Scanning (1),aws,aws.ec2.instance.vulnerability_scan_enabled,Check that EC2 instances are configured to be scanned by a vulnerability assessment tool.
CANADA_PBMM,RA-5(2),Vulnerability Monitoring and Scanning (2),aws,aws.ec2.instance.vulnerability_scan_enabled,Check if EC2 instances are configured to enable vulnerability scanning via Inspector or Systems Manager.
CANADA_PBMM,RA-5(3),Vulnerability Monitoring and Scanning (3),aws,aws.ec2.instance.vulnerability_scan_enabled,Check that EC2 instances are configured to enable vulnerability scanning via Inspector or SSM.
CANADA_PBMM,RA-5(5),Vulnerability Monitoring and Scanning (5),aws,aws.ec2.instance.vulnerability_scan_enabled,Check that EC2 instances have vulnerability scanning enabled via Inspector or a similar integrated service.
CANADA_PBMM,RA-5(6),Vulnerability Monitoring and Scanning (6),aws,aws.guardduty.detector.status,Check that AWS GuardDuty is enabled and actively monitoring for vulnerabilities.
CANADA_PBMM,RA-5(8),Vulnerability Monitoring and Scanning (8),aws,aws.ec2.instance.vulnerability_scan_enabled,Check that EC2 instances have vulnerability scanning enabled via Inspector or Systems Manager.
CANADA_PBMM,SA-9(1),External System Services (1),aws,aws.iam.role.trust_policy_external_principal,Check IAM roles for trust policies allowing external system services.
CANADA_PBMM,SA-9(1),External System Services (1),azure,azure.authorization.role_assignment.external_principal,"Check role assignments for external principals (e.g., guest users, external tenants)."
CANADA_PBMM,SA-9(1),External System Services (1),gcp,gcp.iam.policy_binding.external_principal,"Check IAM policy bindings for external members (e.g., domains, allUsers)."
CANADA_PBMM,SA-9(1),External System Services (1),oracle,oci.identity.policy.external_principal,Check IAM policies for statements allowing external entities.
CANADA_PBMM,SA-9(1),External System Services (1),alicloud,alicloud.ram.policy.external_principal,Check RAM policies for principals from external Alibaba Cloud accounts.
CANADA_PBMM,SA-9(1),External System Services (1),k8s,k8s.rbac.rolebinding.external_subject,Check RoleBindings/ClusterRoleBindings for external user or group subjects.
CANADA_PBMM,SA-9(2),External System Services (2),aws,aws.iam.role.trust_policy_external_accounts,Check IAM role trust policies for unauthorized external AWS accounts.
CANADA_PBMM,SA-9(2),External System Services (2),azure,azure.authorization.role_assignment.external_tenants,Check role assignments for principals from unauthorized external Azure AD tenants.
CANADA_PBMM,SA-9(2),External System Services (2),gcp,gcp.iam.policy_binding.external_members,Check IAM policy bindings for members from unauthorized external domains or identities.
CANADA_PBMM,SA-9(2),External System Services (2),oracle,oci.iam.policy.external_entities,Check IAM policies for statements allowing unauthorized external entities.
CANADA_PBMM,SA-9(2),External System Services (2),ibm,ibm.iam.policy.external_subjects,Check IAM access policies for subjects from unauthorized external accounts.
CANADA_PBMM,SA-9(2),External System Services (2),alicloud,alicloud.ram.role.trust_policy_external_ids,Check RAM role trust policies for unauthorized external Alibaba Cloud accounts.
CANADA_PBMM,SA-9(2),External System Services (2),k8s,k8s.rbac.rolebinding.external_subjects,Check RoleBindings/ClusterRoleBindings for subjects from unauthorized external identities.
CANADA_PBMM,SA-9(4),External System Services (4),aws,aws.iam.role.trust_policy_external_principals,Check IAM role trust policies for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),azure,azure.authorization.role_assignment.external_principals,Check role assignments for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),gcp,gcp.iam.policy_binding.external_principals,Check IAM policy bindings for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),oracle,oci.iam.policy.external_principals,Check IAM policies for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),ibm,ibm.iam.policy.external_principals,Check IAM access policies for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),alicloud,alicloud.ram.policy.external_principals,Check RAM policies for unauthorized external principals.
CANADA_PBMM,SA-9(4),External System Services (4),k8s,k8s.rbac.rolebinding.external_subjects,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.
CANADA_PBMM,SA-9(5),External System Services (5),aws,aws.iam.role.trust_policy_external_principals,Check IAM role trust policies for unauthorized external principals.
CANADA_PBMM,SA-9(5),External System Services (5),azure,azure.authorization.role_assignment.external_principals,Check role assignments for unauthorized external principals.
CANADA_PBMM,SA-9(5),External System Services (5),gcp,gcp.iam.policy_binding.external_members,Check IAM policy bindings for unauthorized external members.
CANADA_PBMM,SA-9(5),External System Services (5),oracle,oci.iam.policy.statements.external_principals,Check IAM policy statements for unauthorized external principals.
CANADA_PBMM,SA-9(5),External System Services (5),alicloud,alicloud.ram.policy.principal_external,Check RAM policy statements for unauthorized external principals.
CANADA_PBMM,SA-9(5),External System Services (5),k8s,k8s.rbac.rolebinding.external_subjects,Check RBAC RoleBindings/ClusterRoleBindings for unauthorized external subjects.
CANADA_PBMM,SC-6,(title not in local sources),aws,aws.iam.role.trust_policy_boundary,Check IAM roles have a permissions boundary limiting trust policy modifications.
CANADA_PBMM,SC-6,(title not in local sources),azure,azure.rbac.role.custom_role_permissions,Check custom RBAC roles have defined maximum permissions boundaries.
CANADA_PBMM,SC-6,(title not in local sources),gcp,gcp.iam.role.custom_role_permissions,Check custom IAM roles have defined maximum permissions permissions boundaries.
CANADA_PBMM,SC-6,(title not in local sources),k8s,k8s.rbac.role.rules,Check RBAC ClusterRoles and Roles have defined rules with explicit resource/verb boundaries.
CANADA_PBMM,SC-7(4),Boundary Protection (4),aws,aws.vpc.network_acl.deny_all_ingress,Check that a VPC network ACL denies all inbound traffic by default.
CANADA_PBMM,SC-7(4),Boundary Protection (4),azure,azure.network.nsg.deny_all_inbound,Check that a Network Security Group denies all inbound traffic from the internet.
CANADA_PBMM,SC-7(4),Boundary Protection (4),gcp,gcp.compute.firewall.deny_all_ingress,Check that the default VPC firewall rule denies all inbound traffic.
CANADA_PBMM,SC-7(4),Boundary Protection (4),oracle,oci.core.security_list.deny_all_ingress,Check that a security list denies all inbound traffic by default.
