program_name,provider,service,short_description
gcp_vpc_network_firewall_rules_priority_order,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_rules_restrict_inbound_ports,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_rules_restrict_rdp_internet_access,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_rules_restrict_ssh_ingress,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_rules_restrict_unrestricted_ports,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_ssh_incoming_disabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_ssh_incoming_restricted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_ssh_ingress_denied,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_ssh_restricted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewall_whitelist_enforced,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_firewallrule_associated_with_ingress_or_egress,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_global_load_balancer_ssl_certificates_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_google_cloud_armor_security_team_access_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_google_cloud_armor_sirt_access_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_google_cloud_search_vpc_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_backend_ssl_tls_certificate_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_desync_mitigation_mode_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_https_redirect_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_logging_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_redirect_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_ssl_certificate_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_ssl_certificates_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_https_load_balancer_ssl_tls_certificate_compliance,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_iap_firewall_restriction,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_iap_google_ip_only,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_iap_google_ip_restriction,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_iap_google_ip_traffic_allowed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_iap_user_access_restriction,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_icmp_broadcast_requests_ignored,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_icmp_ignore_bogus_error_responses,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_icmp_redirects_disabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_icmp_redirects_not_accepted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_icmp_secure_redirects_not_accepted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_interconnect_autoacceptsharedattachments_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_interconnect_vpn_autoacceptsharedattachments_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_interface_ipv6_loopback_traffic_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_intrusion_detection_system_configuration,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_ipv6_router_advertisements_not_accepted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_access_logs_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_armor_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_certificate_manager_enforced,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_google_managed_ssl_required,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_https_certificates_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_https_google_managed_ssl,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_compliance,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_manager,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_trusted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificate_validity,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_certificates_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backend_ssl_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backends_ssl_certificates_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backends_use_gcm_ssl_certificates,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_backends_use_gcp_certificates,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_cdn_armor_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_cloud_armor_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_connection_draining_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_desync_mitigation_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_desync_mitigation_mode_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_disallow_weak_ssl_policies,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_enforce_https,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_google_managed_certificates,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_https_enforced,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_https_redirect_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_https_redirection_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_https_ssl_certificate_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_https_ssl_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_logging_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_secure_connections,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_security_operations_access_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_session_affinity_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_backend_services_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_certificate_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_certificate_required,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_certificates_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_google_managed_certificates,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_https_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_ssl_https_listeners_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_load_balancer_web_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_loopback_traffic_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_memorystore_custom_vpc_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_memorystore_custom_vpc_required,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_memorystore_custom_vpc_subnet,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_nat_gateway_associated_authorized_vpc,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_nat_gateway_authorized_vpc,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_packet_suspicious_logging_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_project_no_default_network,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_project_no_legacy_networks,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_redis_custom_vpc_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_route_no_public_cidr,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_route_no_public_cie,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_route_no_public_internet_gateway,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_routes_no_public_cidr_to_cloud_router_nat,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_routes_no_public_cidr_to_cloud_router_or_vpn_gateway,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_routes_no_public_cloud_router,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_routes_no_public_internet_access,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_searchservice_private_endpoint,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_security_policies_logging_destination_match,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_services_security_mechanisms_implemented,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_source_routed_packets_not_accepted,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_ssl_certificates_expiration_compliance,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_ssl_certificates_expiration_monitor,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_ssl_certificates_expiration_within_days,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_ssl_certificates_expiry_within_days,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_tcp_udp_load_balancer_ssl_certificate_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_tcp_udp_load_balancer_ssl_certificates_google_managed,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_traffic_monitoring_unusual_activity,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_access_connector_associated_services,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_access_controls_enforced,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_advanced_segmentation,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_authorized_internet_access,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_bandwidth_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_boundary_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_cloud_nat_authorized,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_cloud_nat_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_configuration_pci_compliance,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_connector_associated_services,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_data_leakage_prevention,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_data_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_ddos_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_default_network_absent,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_disable_promiscuous_mode,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_dos_protection_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_enforce_information_flow_control,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_entry_control,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_exfiltration_prevention,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_external_access_restriction,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_external_server_protection,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_firewall_log_metric_filter_alerts_exist,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_firewall_logging_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_firewall_rule_change_alert,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_firewall_stateless_default_action_fragmented_packets_configured,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_information_flow_separation,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_interconnection_points,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_intranode_visibility_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_legacy_networks_absent,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_limit_external_connections,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_logging_enabled,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_logical_segmentation,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_metric_filter_alarm_established,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_no_default_network,GCP,VPC,GCP VPC security compliance check
gcp_vpc_network_vpc_no_insecure_configurations,GCP,VPC,GCP VPC security compliance check
